"Species_SubSpecies","Species_SubSpecies.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"Corispermum crassifolium","Corispermum crassifolium",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,908,1,"wfo-0000621374","urn:lsid:ipni.org:names:165374-1","867944","Corispermum crassifolium","species","wfo-4000009317","Turcz.","Amaranthaceae","","",NA,"Corispermum","","crassifolium","","species","Valid","Bull. Soc. Imp. Naturalistes Moscou 25(II): 428 (1852)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Bull. Soc. Imp. Naturalistes Moscou 25(2): 428 1852  to Bull. Soc. Imp. Naturalistes Moscou 25(II): 428 (1852), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a h","http://www.theplantlist.org/tpl1.1/record/kew-2737648","The Caryophyllales Taxonomic Expert Network","A","kew-2737648","",FALSE,"","",""
"Corispermum ochotense","Corispermum ochotense",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,909,1,"wfo-0000621449","urn:lsid:ipni.org:names:930970-1","868014","Corispermum ochotense","species","wfo-4000009317","Ignatov","Amaranthaceae","","",NA,"Corispermum","","ochotense","","species","Valid","Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol. 91(3): 113 (1986).","Accepted","","",NA,"Source in seed data: cmp Updated namepublishedIn from Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol. n.s., 91(3): 113 1986  to Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol. 91(3): 113 (1986). , information provided by Alan E. on email Oct. 12 2020 Mor","http://www.theplantlist.org/tpl1.1/record/kew-2737718","The Caryophyllales Taxonomic Expert Network","A","kew-2737718","",FALSE,"","",""
"Monolepis nuttalliana","Monolepis nuttalliana",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,910,1,"wfo-0001294616","urn:lsid:ipni.org:names:163794-2","7200264","Monolepis nuttalliana","species","wfo-4000024713","(Schult.) Greene","Amaranthaceae","","",NA,"Monolepis","","nuttalliana","","species","Valid","Fl. Francisc. : 168 (1891)","Accepted","","",NA,"Source in seed data: tro Update namepublishedIn from Fl. Francisc. 2: 168 1891  to Fl. Francisc. : 168 (1891), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-7200","http://www.theplantlist.org/tpl1.1/record/tro-7200264","The Caryophyllales Taxonomic Expert Network","A","tro-7200264","",FALSE,"","",""
"Monolepis asiatica","Monolepis asiatica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,911,1,"wfo-0000375017","urn:lsid:ipni.org:names:166157-1","509167","Monolepis asiatica","species","","Fisch. & C.A.Mey.","Amaranthaceae","","",NA,"Monolepis","","asiatica","","species","","Bull. Cl. Phys.-Math. Acad. Imp. Sci. Saint-Pétersbourg 2: 131 (1844)","Unchecked","","",NA,"Source in seed data: ksu Update namepublishedIn from Bull. Cl. Phys.-Math. Acad. Imp. Sci. Saint-Pétersbourg 2: 131 1844  to Bull. Cl. Phys.-Math. Acad. Imp. Sci. Saint-Pétersbourg 2: 131 (1844), information provided by Alan E. on email Jun. 07 2021 Mo","http://www.theplantlist.org/tpl1.1/record/kew-2369916","The Caryophyllales Taxonomic Expert Network","A","kew-2369916","",FALSE,"","",""
"Salicornia rubra","Salicornia rubra",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,912,1,"wfo-0001294592","urn:lsid:ipni.org:names:225560-2","7200068","Salicornia rubra","species","wfo-4000033839","A.Nelson","Amaranthaceae","","",NA,"Salicornia","","rubra","","species","Valid","Bull. Torrey Bot. Club 26: 122 (1899)","Accepted","","",NA,"Source in seed data: tro Update namepublishedIn from Bull. Torrey Bot. Club 26(3): 122–123 1899  to Bull. Torrey Bot. Club 26: 122 (1899), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantl","http://www.theplantlist.org/tpl1.1/record/tro-7200068","The Caryophyllales Taxonomic Expert Network","A","tro-7200068","",FALSE,"","",""
"Suaeda maritima","Suaeda maritima",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,913,1,"wfo-0000437616","urn:lsid:ipni.org:names:1071140-2","620894","Suaeda maritima","species","wfo-4000037035","(L.) Dumort.","Amaranthaceae","","",NA,"Suaeda","","maritima","","species","Valid","Fl. Belg. : 22 (1827)","Accepted","","wfo-0000601502",NA,"Source in seed data: cmp Update namepublishedIn from Fl. Belg. 22 1827  to Fl. Belg. : 22 (1827), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2484020 >The Plan","http://www.theplantlist.org/tpl1.1/record/kew-2484020","The Caryophyllales Taxonomic Expert Network","A","kew-2484020","",FALSE,"","",""
"Suaeda calceoliformis","Suaeda calceoliformis",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,914,1,"wfo-0001294594","urn:lsid:ipni.org:names:1173159-2","7200074","Suaeda calceoliformis","species","wfo-4000037035","(Hook.) Moq.","Amaranthaceae","","",NA,"Suaeda","","calceoliformis","","species","Valid","Chenop. Monogr. Enum. : 128 (1840)","Accepted","","",NA,"Source in seed data: tro Update namepublishedIn from Chenop. Monogr. Enum. 128. 1840  to Chenop. Monogr. Enum. : 128 (1840), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r","http://www.theplantlist.org/tpl1.1/record/tro-7200074","The Caryophyllales Taxonomic Expert Network","A","tro-7200074","",FALSE,"","",""
"Claytonia tuberosa","Claytonia tuberosa",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,915,1,"wfo-0000609193","urn:lsid:ipni.org:names:60092-2","855639","Claytonia tuberosa","species","wfo-4000008523","Pall. ex Schult.","Montiaceae","","",NA,"Claytonia","","tuberosa","","species","Valid","Syst. Veg., ed. 15 bis 5: 436 (1819)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Syst. Veg. 5: 436 1819  to Syst. Veg., ed. 15 bis 5: 436 (1819), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k","http://www.theplantlist.org/tpl1.1/record/kew-2725301","The Caryophyllales Taxonomic Expert Network","A","kew-2725301","",FALSE,"","",""
"Claytonia tuberosa","Claytonia tuberosa",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,915,2,"wfo-0000609194","urn:lsid:ipni.org:names:698843-1","855640","Claytonia tuberosa","species","","Moc. & Sessé ex DC.","Montiaceae","","",NA,"Claytonia","","tuberosa","","species","","Prodr. [A. P. de Candolle] 3: 357. 1828 [mid Mar 1828]","Unchecked","","",NA,"Source in seed data: cmp Updated namepublishedIn from Prodr. 3: 357 1828  to Prodr. [A. P. de Candolle] 3: 357. 1828 [mid Mar 1828] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org","http://www.theplantlist.org/tpl1.1/record/kew-2725302","The Caryophyllales Taxonomic Expert Network","A","kew-2725302","",FALSE,"","",""
"Claytonia tuberosa","Claytonia tuberosa",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,915,3,"wfo-0000609195","urn:lsid:ipni.org:names:60093-2","855641","Claytonia tuberosa","species","","(Benth.) Kuntze","Montiaceae","","",NA,"Claytonia","","tuberosa","","species","","Revis. Gen. Pl. 1: 57. 1891 [5 Nov 1891]","Unchecked","","",NA,"Source in seed data: cmp Updated namepublishedIn from Revis. Gen. Pl. 1: 57 1891  to Revis. Gen. Pl. 1: 57. 1891 [5 Nov 1891] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.","http://www.theplantlist.org/tpl1.1/record/kew-2725303","The Caryophyllales Taxonomic Expert Network","A","kew-2725303","",FALSE,"","",""
"Claytonia multiscapa czukczorum","Claytonia multiscapa czukczorum",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,11,916,1,"wfo-0000609048","urn:lsid:ipni.org:names:291413-2","855507","Claytonia multiscapa","species","","Rydb.","Montiaceae","","",NA,"Claytonia","","multiscapa","","species","","Fl. Rocky Mts. : 263 (1917)","Unchecked","","",NA,"Source in seed data: cmp Update namepublishedIn from Fl. Rocky Mts. 263 1917  to Fl. Rocky Mts. : 263 (1917), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-27251","","The Caryophyllales Taxonomic Expert Network","A","kew-2725169","",FALSE,"","",""
"Claytonia acutifolia","Claytonia acutifolia",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,917,1,"wfo-0000608861","urn:lsid:ipni.org:names:323282-2","855331","Claytonia acutifolia","species","wfo-4000008523","Pall. ex Willd.","Montiaceae","","",NA,"Claytonia","","acutifolia","","species","Valid","Syst. Veg., ed. 15 bis 5: 436 (1819)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Syst. Veg. 5: 436 1819  to Syst. Veg., ed. 15 bis 5: 436 (1819), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k","http://www.theplantlist.org/tpl1.1/record/kew-2724993","The Caryophyllales Taxonomic Expert Network","A","kew-2724993","",FALSE,"","",""
"Claytonia acutifolia","Claytonia acutifolia",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,917,2,"wfo-0000608877","urn:lsid:ipni.org:names:323283-2","855345","Claytonia arctica","species","wfo-4000008523","Adam","Montiaceae","","",NA,"Claytonia","","arctica","","species","Valid","Mém. Soc. Imp. Naturalistes Moscou 5: 94 (1817)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Mém. Soc. Imp. Naturalistes Moscou 5: 94 1817  to Mém. Soc. Imp. Naturalistes Moscou 5: 94 (1817), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://","http://www.theplantlist.org/tpl1.1/record/kew-2725007","The Caryophyllales Taxonomic Expert Network","A","kew-2725007","",TRUE,"Synonym","wfo-0000608862","Claytonia acutifolia"
"Claytonia eschscholtzii","Claytonia eschscholtzii",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,918,1,"wfo-0000608965","urn:lsid:ipni.org:names:698693-1","855430","Claytonia eschscholtzii","species","wfo-4000008523","Cham.","Montiaceae","","",NA,"Claytonia","","eschscholtzii","","species","Valid","Linnaea 6: 561 (1831)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Linnaea 6: 561 1831  to Linnaea 6: 561 (1831), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2725092 >The Pl","http://www.theplantlist.org/tpl1.1/record/kew-2725092","The Caryophyllales Taxonomic Expert Network","A","kew-2725092","",FALSE,"","",""
"Claytonia joanneana","Claytonia joanneana",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,919,1,"wfo-0000609001","urn:lsid:ipni.org:names:698723-1","855463","Claytonia joanneana","species","wfo-4000008523","Schult.","Montiaceae","","",NA,"Claytonia","","joanneana","","species","Valid","Syst. Veg., ed. 15 bis 5: 434 (1819)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Syst. Veg. 5: 434 1819  to Syst. Veg., ed. 15 bis 5: 434 (1819), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k","http://www.theplantlist.org/tpl1.1/record/kew-2725125","The Caryophyllales Taxonomic Expert Network","A","kew-2725125","",FALSE,"","",""
"Claytonia arctica","Claytonia arctica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,920,1,"wfo-0000608877","urn:lsid:ipni.org:names:323283-2","855345","Claytonia arctica","species","wfo-4000008523","Adam","Montiaceae","","",NA,"Claytonia","","arctica","","species","Valid","Mém. Soc. Imp. Naturalistes Moscou 5: 94 (1817)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Mém. Soc. Imp. Naturalistes Moscou 5: 94 1817  to Mém. Soc. Imp. Naturalistes Moscou 5: 94 (1817), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://","http://www.theplantlist.org/tpl1.1/record/kew-2725007","The Caryophyllales Taxonomic Expert Network","A","kew-2725007","",FALSE,"","",""
"Claytonia scammaniana","Claytonia scammaniana",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,921,1,"wfo-0000609144","urn:lsid:ipni.org:names:60056-2","855594","Claytonia scammaniana","species","wfo-4000008523","Hultén","Montiaceae","","",NA,"Claytonia","","scammaniana","","species","Valid","Bot. Not. 1939: 826 (1939)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Bot. Not. 1939: 826 1939  to Bot. Not. 1939: 826 (1939), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-27252","http://www.theplantlist.org/tpl1.1/record/kew-2725256","The Caryophyllales Taxonomic Expert Network","A","kew-2725256","",FALSE,"","",""
"Claytonia sarmentosa","Claytonia sarmentosa",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,922,1,"wfo-0000609140","urn:lsid:ipni.org:names:60053-2","855590","Claytonia sarmentosa","species","wfo-4000008523","C.A.Mey.","Montiaceae","","",NA,"Claytonia","","sarmentosa","","species","Valid","Nouv. Mém. Soc. Imp. Naturalistes Moscou 1: 137. 1829","Accepted","","",NA,"Source in seed data: cmp Updated namepublishedIn from Nouv. Mém. Soc. Imp. Naturalistes Moscou 7: 137 1829  to Nouv. Mém. Soc. Imp. Naturalistes Moscou 1: 137. 1829 , information provided by Alan E. on email Oct. 12 2020 More details could be found in ","http://www.theplantlist.org/tpl1.1/record/kew-2725252","The Caryophyllales Taxonomic Expert Network","A","kew-2725252","",FALSE,"","",""
"Claytonia sarmentosa","Claytonia sarmentosa",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,922,2,"wfo-0000609141","urn:lsid:ipni.org:names:60052-2","855591","Claytonia sarmentosa","species","","(Engelm.) Kuntze","Montiaceae","","",NA,"Claytonia","","sarmentosa","","species","","Revis. Gen. Pl. 1: 57. 1891 [5 Nov 1891]","Unchecked","","",NA,"Source in seed data: cmp Updated namepublishedIn from Revis. Gen. Pl. 1: 57 1891  to Revis. Gen. Pl. 1: 57. 1891 [5 Nov 1891] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.","http://www.theplantlist.org/tpl1.1/record/kew-2725253","The Caryophyllales Taxonomic Expert Network","A","kew-2725253","",FALSE,"","",""
"Claytoniella vassilievii","Claytoniella vassilievii",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,923,1,"wfo-0000609226","urn:lsid:ipni.org:names:698860-1","855670","Claytoniella vassilievii","species","","(Kuzen.) Jurtzev","Montiaceae","","",NA,"Claytoniella","","vassilievii","","species","","Bot. Zhurn. (Moscow & Leningrad) 57: 645 (1972)","Unchecked","","wfo-0000609205",NA,"Source in seed data: cmp Update namepublishedIn from Bot. Zhurn. (Moscow & Leningrad) 57: 645 1972  to Bot. Zhurn. (Moscow & Leningrad) 57: 645 (1972), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://ww","http://www.theplantlist.org/tpl1.1/record/kew-2725332","The Caryophyllales Taxonomic Expert Network","A","kew-2725332","",FALSE,"","",""
"Montia fontana fontana","Montia fontana  fontana",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,8,924,1,"wfo-0000452390","urn:lsid:ipni.org:names:311155-2","645346","Montia fontana","species","wfo-4000024793","L.","Montiaceae","","",NA,"Montia","","fontana","","species","Valid","Sp. Pl. : 87 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 87 1753  to Sp. Pl. : 87 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2508965 >The Plant Li","http://www.theplantlist.org/tpl1.1/record/kew-2508965","The Caryophyllales Taxonomic Expert Network","A","kew-2508965","",FALSE,"","",""
"Geocaulon lividum","Geocaulon lividum",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,925,1,"wfo-0000699709","urn:lsid:ipni.org:names:108804-2","949970","Geocaulon lividum","species","wfo-4000015522","Fernald","Santalaceae","","",NA,"Geocaulon","","lividum","","species","Valid","Rhodora 30: 23 (1928)","Accepted","","wfo-0000615909",NA,"Source in seed data: cmp Updated scientificnameAuthorship from (Richardson) Fernald to Fernald, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2822531 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2822531","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2822531","",FALSE,"","",""
"Paeonia anomala","Paeonia anomala",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,926,1,"wfo-0000480534","urn:lsid:ipni.org:names:711738-1","696626","Paeonia anomala","species","wfo-4000027742","L.","Paeoniaceae","","",NA,"Paeonia","","anomala","","species","Valid","Mant. Pl. 2: 247 (1771)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Mant. Pl. 2: 247 1771  to Mant. Pl. 2: 247 (1771), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2560924 >Th","http://www.theplantlist.org/tpl1.1/record/kew-2560924","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2560924","",FALSE,"","",""
"Rhodiola rosea","Rhodiola rosea",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,927,1,"wfo-0000399342","urn:lsid:ipni.org:names:315148-2","554891","Rhodiola rosea","species","wfo-4000033013","L.","Crassulaceae","","",NA,"Rhodiola","","rosea","","species","Valid","Sp. Pl. : 1035 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1035 1753  to Sp. Pl. : 1035 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2416694 >The Plan","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315148-2","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2416694","",FALSE,"","",""
"Rhodiola integrifolia","Rhodiola integrifolia",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,928,1,"wfo-0001299756","urn:lsid:ipni.org:names:219402-2","8901391","Rhodiola integrifolia","species","wfo-4000033013","Raf.","Crassulaceae","","",NA,"Rhodiola","","integrifolia","","species","Valid","Atlantic J. 1: 146 (1832)","Accepted","","",NA,"Source in seed data: tro Update namepublishedIn from Atlantic J. 1(4): 146 1832  to Atlantic J. 1: 146 (1832), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-8901","http://www.theplantlist.org/tpl1.1/record/tro-8901391","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","tro-8901391","",FALSE,"","",""
