"","scientificName"
"824","Mercurialis annua"
"825","Capsicum annuum"
"826","Khaya anthotheca"
"827","Hexasepalum apiculatum"
"828","Celosia argentea"
"829","Cicer arietinum"
"830","Lysimachia arvensis"
"831","Spergula arvensis"
"832","Torilis arvensis"
"833","Achyranthes aspera"
"834","Achyranthes aspera  var. porphyristachya"
"835","Achyranthes aspera  var. sicula"
"836","Macroptilium atropurpureum"
"837","Citrus aurantiifolia"
"838","Citrus x aurantium"
"839","Polygonum aviculare"
"840","Melia azedarach"
"841","Capsicum baccatum"
"842","Capsicum frutescens"
"843","Ocimum basilicum"
"844","Solanum betaceum"
"845","Sorghum bicolor"
"846","Hyparrhenia dichroa"
"847","Cenchrus biflorus"
"848","Bidens biternata"
"849","Hydrocotyle bonariensis"
"850","Erigeron bonariensis"
"851","Guilandina bonduc"
"852","Cinnamomum burmanni"
"853","Capsella bursa-pastoris"
"854","Cajanus cajan"
"855","Pityrogramma calomelanos"
"856","Eucalyptus camaldulensis"
"857","Lantana camara"
"858","Haematoxylum campechianum"
"859","Persicaria capitata"
"860","Canavalia cathartica"
"861","Amaranthus caudatus"
"862","Gomphrena celosioides"
"863","Ruta chalepensis"
"864","Momordica charantia"
"865","Jatropha chevalieri"
"866","Prosopis chilensis"
"867","Cymbopogon citratus"
"868","Embothrium coccineum"
"869","Ixora coccinea"
"870","Ixora chinensis"
"871","Ananas comosus"
"872","Ageratum conyzoides"
"873","Chromolaena corymbosa"
"874","Eleusine coracana"
"875","Drymaria cordata"
"876","Vernicia cordata"
"877","Sida cordifolia"
"878","Oxalis corniculata"
"879","Pontederia crassipes"
"880","Rumex crispus"
"881","Anthephora cristata"
"882","Echinochloa crus-galli"
"883","Heliotropium curassavicum"
"884","Jatropha curcas"
"885","Euphorbia cyathophora"
"886","Acacia dealbata"
"887","Acacia lunata"
"888","Biancaea decapetala"
"889","Acacia decurrens"
"890","Kalanchoe delagoensis"
"891","Guilleminea densa"
"892","Senna didymobotrya"
"893","Boerhavia diffusa"
"894","Paspalum dilatatum"
"895","Desmodium subsecundum"
"896","Tithonia diversifolia"
"897","Pontederia diversifolia"
"898","Phragmites australis"
"899","Arundo donax"
"900","Eragrostis echinochoidea"
"901","Inga edulis"
"902","Passiflora edulis"
"903","Afrohybanthus enneaspermus"
"904","Canavalia ensiformis"
"905","Boerhavia erecta"
"906","Duranta erecta"
"907","Cassia eremophila"
"908","Manihot esculenta"
"909","Solanum lycopersicum"
"910","Olea europaea"
"911","Vicia faba"
"912","Vachellia farnesiana"
"913","Opuntia ficus-indica"
"914","Cassytha filiformis"
"915","Rhipsalis baccifera"
"916","Cassytha glabella  f. glabella"
"917","Rhipsalis baccifera  subsp. baccifera"
"918","Cassia fistula"
"919","Potamogeton fluitans"
"920","Furcraea foetida"
"921","Passiflora foetida"
"922","Phyllanthus fraternus"
"923","Calotropis gigantea"
"924","Erythrostemon gilliesii"
"925","Pachira glabra"
"926","Nicotiana glauca"
"927","Oenothera glazioviana"
"928","Gomphrena globosa"
"929","Wolffia globosa"
"930","Cardiospermum grandiflorum"
"931","Abutilon grandifolium"
"932","Anethum graveolens"
"933","Ridolfia segetum"
"934","Psidium guajava"
"935","Stylosanthes guianensis"
"936","Psidium guineense"
"937","Senna hirsuta"
"938","Vicia hirsuta"
"939","Gossypium hirsutum"
"940","Cocculus hirsutus"
"941","Euphorbia hirta"
"942","Acanthospermum hispidum"
"943","Amaranthus hybridus"
"944","Amaranthus hypochondriacus"
"945","Arachis hypogaea"
"946","Cynodon incompletus"
"947","Canna indica"
"948","Euphorbia indica"
"949","Flacourtia indica"
"950","Mangifera indica"
"951","Chrysanthellum indicum  subsp. afroamericanum"
"952","Combretum indicum"
"953","Heliotropium indicum"
"954","Datura innoxia"
"955","Desmodium intortum"
"956","Mirabilis jalapa"
"957","Cassia javanica  subsp. agnes"
"958","Brassica juncea"
"959","Spartium junceum"
"960","Coix lacryma-jobi"
"961","Physalis lagascae"
"962","Nephelium lappaceum"
"963","Olyra latifolia"
"964","Persicaria limbata"
"965","Corrigiola litoralis"
"966","Aristolochia littoralis"
"967","Hymenocallis littoralis"
"968","Urena lobata"
"969","Malva longiflora"
"970","Glinus lotoides"
"971","Phaseolus lunatus"
"972","Helichrysum luteoalbum"
"973","Phyllanthus maderaspatensis"
"974","Phyllanthus nummulariifolius"
"975","Plantago major"
"976","Solanum mauritianum"
"977","Solanum erianthum"
"978","Solanum sisymbriifolium"
"979","Cucurbita maxima"
"980","Spergularia media"
"981","Acacia melanoxylon"
"982","Cucumis melo"
"983","Solanum melongena"
"984","Datura metel"
"985","Argemone mexicana"
"986","Dichondra micrantha"
"987","Tagetes minuta"
"988","Schinus molle"
"989","Falcataria falcata"
"990","Spondias mombin"
"991","Bauhinia monandra"
"992","Coincya monensis  subsp. cheiranthos"
"993","Polypogon monspeliensis"
"994","Vernicia montana"
"995","Calopogonium mucunoides"
"996","Jatropha multifida"
"997","Vigna mungo"
"998","Fumaria muralis"
"999","Fumaria officinalis"
"1000","Rumex nepalensis"
"1001","Vachellia nilotica  subsp. indica"
"1002","Synedrella nodiflora"
"1003","Zostera noltii"
"1004","Mollugo nudicaulis"
"1005","Atriplex nummularia"
"1006","Senna obtusifolia"
"1007","Anacardium occidentale"
"1008","Senna occidentalis"
"1009","Chromolaena odorata"
"1010","Nasturtium officinale"
"1011","Saccharum officinarum"
"1012","Neptunia prostrata"
"1013","Portulaca oleracea"
"1014","Sonchus oleraceus"
"1015","Sonchus asper"
"1016","Corchorus olitorius"
"1017","Chenopodium opulifolium"
"1018","Bixa orellana"
"1019","Sidastrum paniculatum"
"1020","Carica papaya"
"1021","Galinsoga parviflora"
"1022","Malva parviflora"
"1023","Adenanthera pavonina"
"1024","Hyptis pectinata"
"1025","Physalis peruviana"
"1026","Nicandra physalodes"
"1027","Neustanthus phaseoloides  var. javanicus"
"1028","Neustanthus phaseoloides"
"1029","Gomphocarpus physocarpus"
"1030","Mimosa pigra"
"1031","Bidens pilosa"
"1032","Schkuhria pinnata"
"1033","Kalanchoe pinnata"
"1034","Vanilla planifolia"
"1035","Sicyos polyacanthos"
"1036","Gnaphalium polycaulon"
"1037","Medicago polymorpha"
"1038","Tridax procumbens"
"1039","Eclipta prostrata"
"1040","Mucuna pruriens  var. utilis"
"1041","Centrosema pubescens"
"1042","Caesalpinia pulcherrima"
"1043","Euphorbia pulcherrima"
"1044","Alternanthera pungens"
"1045","Ipomoea purpurea"
"1046","Vigna radiata"
"1047","Hydrocotyle ranunculoides"
"1048","Hydrocotyle sibthorpioides  var. sibthorpioides"
"1049","Raphanus raphanistrum  subsp. sativus"
"1050","Canavalia regalis"
"1051","Delonix regia"
"1052","Sida rhombifolia"
"1053","Nicotiana rustica"
"1054","Acacia saligna"
"1055","Samanea saman"
"1056","Digitaria sanguinalis"
"1057","Sapindus saponaria"
"1058","Medicago sativa"
"1059","Cannabis sativa"
"1060","Vicia sativa"
"1061","Lathyrus sativus"
"1062","Richardia scabra"
"1063","Mimosa scabrella"
"1064","Lipotriche scandens  subsp. scandens"
"1065","Dysphania schraderiana"
"1066","Cortaderia selloana"
"1067","Senna septemtrionalis"
"1068","Alternanthera sessilis"
"1069","Senna siamea"
"1070","Agave sisalana"
"1071","Papaver somniferum"
"1072","Senna spectabilis"
"1073","Hyptis spicigera"
"1074","Amaranthus spinosus"
"1075","Datura stramonium"
"1076","Pistia stratiotes"
"1077","Opuntia stricta"
"1078","Lantana strigocamara"
"1079","Vigna subterranea"
"1080","Cosmos sulphureus"
"1081","Erigeron sumatrensis"
"1082","Heliotropium supinum"
"1083","Malva sylvestris"
"1084","Phyllanthus tenellus"
"1085","Phyllanthus graveolens  subsp. benthamianus"
"1086","Schinus terebinthifolia"
"1087","Tetragonia tetragonoides"
"1088","Oenothera tetraptera"
"1089","Cascabela thevetia"
"1090","Millettia thonningii"
"1091","Desmodium tortuosum"
"1092","Desmodium procumbens  var. procumbens"
"1093","Solanum torvum"
"1094","Amaranthus tricolor"
"1095","Corchorus tridens"
"1096","Corchorus trilocularis"
"1097","Hibiscus trionum"
"1098","Lipotriche triternata"
"1099","Ipomoea turbinata"
"1100","Ipomoea muricata"
"1101","Desmodium uncinatum"
"1102","Vigna unguiculata"
"1103","Stachytarpheta urticifolia"
"1104","Paspalum urvillei"
"1105","Linum usitatissimum"
"1106","Inga vera"
"1107","Mollugo verticillata"
"1108","Solanum villosum"
"1109","Solanum nigrum"
"1110","Solanum forskalii"
"1111","Vitis vinifera"
"1112","Eragrostis virescens"
"1113","Desmanthus virgatus"
"1114","Amaranthus viridis"
"1115","Amaranthus blitum"
"1116","Pseudoconyza viscosa"
"1117","Foeniculum vulgare"
"1118","Phaseolus vulgaris"
"1119","Solanum wendlandii"
"1120","Tradescantia zebrina  var. zebrina"
"1121","Yucca aloifolia"
"1122","Cucumis anguria"
"1123","Crinum asiaticum"
"1124","Gossypium barbadense"
"1125","Ficus benjamina"
"1126","Tragus berteronianus"
"1127","Digitaria bicornis"
"1128","Melicoccus bijugatus"
"1129","Chrysophyllum cainito"
"1130","Tephrosia candida"
"1131","Terminalia catappa"
"1132","Cyanthillium cinereum"
"1133","Cordia dichotoma"
"1134","Cordia bifurcata"
"1135","Brachiaria distachya"
"1136","Ficus elastica"
"1137","Malpighia emarginata"
"1138","Jasminum fluminense"
"1139","Thunbergia fragrans"
"1140","Punica granatum"
"1141","Ocimum gratissimum"
"1142","Plectranthus ovatus"
"1143","Sorghum halepense"
"1144","Stylosanthes hamata"
"1145","Abutilon hirtum"
"1146","Tamarindus indica"
"1147","Eleusine indica"
"1148","Clerodendrum indicum"
"1149","Launaea intybacea"
"1150","Leonurus macranthus"
"1151","Leonurus japonicus"
"1152","Swietenia mahagoni"
"1153","Adonidia merrillii"
"1154","Leonotis nepetifolia"
"1155","Cocos nucifera"
"1156","Eragrostis pilosa"
"1157","Spondias purpurea"
"1158","Brachiaria reptans"
"1159","Crotalaria retusa"
"1160","Gliricidia sepium"
"1161","Cenchrus setaceus"
"1162","Xanthium strumarium"
"1163","Thymophylla tenuiloba"
"1164","Indigofera tinctoria"
"1165","Sphagneticola trilobata"
"1166","Erythrina variegata"
"1167","Crotalaria verrucosa"
"1168","Stemodia verticillata"
"1169","Manilkara zapota"
"1170","Amaranthus albus"
"1171","Amaranthus thunbergii"
"1172","Symphoricarpos albus"
"1173","Ailanthus altissima"
"1174","Agave americana"
"1175","Phytolacca americana"
"1176","Senecio angulatus"
"1177","Elaeagnus angustifolia"
"1178","Elaeagnus triflora"
"1179","Sisyrinchium angustifolium"
"1180","Sisyrinchium arenarium"
"1181","Erigeron annuus"
"1182","Bellis annua"
"1183","Prunus armeniaca"
"1184","Cycloloma atriplicifolium"
"1185","Salix babylonica"
"1186","Impatiens balfourii"
"1187","Oenothera biennis"
"1188","Amaranthus blitoides"
"1189","Lepidium bonariense"
"1190","Cuscuta campestris"
"1191","Erigeron canadensis"
"1192","Elodea canadensis"
"1193","Chenopodium capitatum"
"1194","Ficus carica"
"1195","Prunus cerasus"
"1196","Erysimum cheiri"
"1197","Buddleja davidii"
"1198","Amaranthus deflexus"
"1199","Cedrus deodara"
"1200","Lepidium didymum"
"1201","Paspalum distichum"
"1202","Eriochloa villosa"
"1203","Prunus domestica"
"1204","Prunus domestica  subsp. insititia"
"1205","Prunus dulcis"
"1206","Carpobrotus edulis"
"1207","Oenothera fallax"
"1208","Azolla filiculoides"
"1209","Bidens tripartita  subsp. tripartita"
"1210","Bidens frondosa"
"1211","Amorpha fruticosa"
"1212","Maackia amurensis  var. amurensis"
"1213","Gomphocarpus fruticosus"
"1214","Chamaemelum fuscatum"
"1215","Iris x germanica"
"1216","Bougainvillea glabra"
"1217","Eucalyptus globulus"
"1218","Cardiospermum halicacabum"
"1219","Pentanema helenioides"
"1220","Inula racemosa"
"1221","Inula helenium"
"1222","Sporobolus indicus"
"1223","Cyclospermum leptophyllum"
"1224","Euphorbia maculata"
"1225","Euphorbia meyeniana"
"1226","Antirrhinum majus"
"1227","Lemna valdiviana"
"1228","Lemna minuta"
"1229","Dysphania multifida"
"1230","Cymbalaria muralis"
"1231","Erucastrum nasturtiifolium"
"1232","Acer negundo"
"1233","Morus nigra"
"1234","Euphorbia nutans"
"1235","Xanthium strumarium  subsp. strumarium"
"1236","Iris pallida"
"1237","Iris halophila"
"1238","Oenothera parodiana"
"1239","Veronica peregrina"
"1240","Veronica persica"
"1241","Oxalis pes-caprae"
"1242","Pinus pinea"
"1243","Robinia pseudoacacia"
"1244","Physalis pubescens"
"1245","Physalis minima"
"1246","Physalis chenopodifolia"
"1247","Brassica rapa"
"1248","Amaranthus retroflexus"
"1249","Alcea rosea"
"1250","Armoracia rusticana"
"1251","Cynara cardunculus"
"1252","Bassia scoparia"
"1253","Glebionis segetum"
"1254","Cupressus sempervirens"
"1255","Mentha spicata"
"1256","Aralia spinosa"
"1257","Xanthium spinosum"
"1258","Symphyotrichum subulatum  var. squamatum"
"1259","Halophila stipulacea"
"1260","Oxalis stricta"
"1261","Mentha suaveolens"
"1262","Abutilon theophrasti"
"1263","Rubia tinctorum"
"1264","Helianthus tuberosus"
"1265","Artemisia verlotiorum"
"1266","Lepidium virginicum"
"1267","Artemisia absinthium"
"1268","Onopordum acanthium"
"1269","Carduus hamulosus  subsp. hamulosus"
"1270","Carduus pycnocephalus  subsp. pycnocephalus"
"1271","Carduus acanthoides"
"1272","Cirsium palustre"
"1273","Rumex acetosa"
"1274","Rumex acetosella"
"1275","Fumaria agraria"
"1276","Morus alba"
"1277","Chenopodium album"
"1278","Sisymbrium altissimum"
"1279","Alyssum alyssoides"
"1280","Camelina alyssum"
"1281","Allium ampeloprasum"
"1282","Allium rotundum"
"1283","Persicaria amphibia"
"1284","Lamium amplexicaule"
"1285","Artemisia gmelinii"
"1286","Artemisia annua"
"1287","Helianthus annuus"
"1288","Scleranthus annuus"
"1289","Silene antirrhina"
"1290","Galium aparine"
"1291","Sagina apetala"
"1292","Medicago arabica"
"1293","Schismus arabicus"
"1294","Malva arborea"
"1295","Ammophila arenaria"
"1296","Gaillardia aristata"
"1297","Festuca rubra"
"1298","Festuca arundinacea"
"1299","Scolochloa festucacea"
"1300","Cerastium arvense"
"1301","Cerastium orithales"
"1302","Trifolium carolinianum"
"1303","Trifolium arvense"
"1304","Bromus arvensis"
"1305","Bromus erectus"
"1306","Calendula arvensis"
"1307","Convolvulus arvensis"
"1308","Buglossoides arvensis"
"1309","Sinapis arvensis"
"1310","Scabiosa atropurpurea"
"1311","Gynura aurantiaca"
"1312","Crassocephalum vitellinum"
"1313","Bidens aurea"
"1314","Lamarckia aurea"
"1315","Cotula australis"
"1316","Myosotis azorica"
"1317","Tanacetum balsamita"
"1318","Avena barbata"
"1319","Schismus barbatus"
"1320","Eragrostis barrelieri"
"1321","Spergularia bocconei"
"1322","Vulpia bromoides"
"1323","Avena byzantina"
"1324","Centaurea calcitrapa"
"1325","Arctotheca calendula"
"1326","Taraxacum campylodes"
"1327","Panicum capillare"
"1328","Agrostis capillaris"
"1329","Crepis capillaris"
"1330","Fumaria capreolata"
"1331","Chenopodium carinatum"
"1332","Geranium carolinianum"
"1333","Daucus carota"
"1334","Aira caryophyllea"
"1335","Deschampsia media"
"1336","Agrostis castellana"
"1337","Nepeta cataria"
"1338","Rhamnus cathartica"
"1339","Amaranthus celosioides"
"1340","Matricaria chamomilla"
"1341","Euphorbia characias"
"1342","Euryops chrysanthemoides"
"1343","Erodium cicutarium"
"1344","Eragrostis cilianensis"
"1345","Citrullus colocynthis"
"1346","Lapsana communis"
"1347","Allium commutatum"
"1348","Bromus commutatus"
"1349","Poa compressa"
"1350","Poa bulbosa"
"1351","Rumex conglomeratus"
"1352","Fallopia convolvulus"
"1353","Cotula coronopifolia"
"1354","Anthemis cotula"
"1355","Cynoglossum creticum"
"1356","Rostraria cristata"
"1357","Cynosurus cristatus"
"1358","Sporobolus cryptandrus"
"1359","Asclepias curassavica"
"1360","Oxypetalum erectum  subsp. campestre"
"1361","Eragrostis curvula"
"1362","Hainardia cylindrica"
"1363","Cynodon dactylon"
"1364","Euphorbia dentata"
"1365","Chenopodium desiccatum  var. leptophylloides"
"1366","Centaurea diffusa"
"1367","Silene dioica"
"1368","Vicia disperma"
"1369","Geranium dissectum"
"1370","Brachypodium distachyon"
"1371","Lepidium draba"
"1372","Rorippa dubia"
"1373","Trifolium dubium"
"1374","Tragopogon dubius"
"1375","Sclerochloa dura"
"1376","Cenchrus echinatus"
"1377","Cenchrus brownii"
"1378","Cynosurus echinatus"
"1379","Helminthotheca echioides"
"1380","Arrhenatherum elatius"
"1381","Aira elegantissima"
"1382","Cuscuta epilinum"
"1383","Cuscuta epithymum  var. macranthera"
"1384","Cuscuta epithymum"
"1385","Bromus inermis"
"1386","Digitaria eriantha"
"1387","Taraxacum erythrospermum"
"1388","Ulex europaeus"
"1389","Avena fatua"
"1390","Datura ferox"
"1391","Crepis foetida"
"1392","Trifolium fragiferum"
"1393","Gaudinia fragilis"
"1394","Ventenata macra"
"1395","Salix x fragilis"
"1396","Salix fragilis"
"1397","Dipsacus fullonum"
"1398","Silene gallica"
"1399","Tamarix gallica"
"1400","Chloris gayana"
"1401","Alopecurus geniculatus"
"1402","Crypsis alopecuroides"
"1403","Setaria scheelei"
"1404","Agrostis gigantea"
"1405","Chenopodium giganteum"
"1406","Agrostemma githago"
"1407","Acmispon glaber"
"1408","Lotus tenuis"
"1409","Hypochaeris glabra"
"1410","Persicaria glabra"
"1411","Oenanthe globulosa"
"1412","Dactylis glomerata"
"1413","Cerastium glomeratum"
"1414","Euphorbia helioscopia"
"1415","Hedera helix"
"1416","Cardamine hirsuta"
"1417","Herniaria hirsuta"
"1418","Lathyrus hirsutus"
"1419","Vaccaria hispanica"
"1420","Scolymus hispanicus"
"1421","Lotus parviflorus"
"1422","Lotus palustris"
"1423","Lotus hispidus"
"1424","Bromus hordeaceus"
"1425","Bromus secalinus"
"1426","Atriplex hortensis"
"1427","Trifolium hybridum  subsp. anatolicum"
"1428","Bassia hyssopifolia"
"1429","Centaurea iberica"
"1430","Hirschfeldia incana"
"1431","Cuscuta indecora"
"1432","Duchesnea indica"
"1433","Plantago indica"
"1434","Melilotus indicus"
"1435","Bromus biebersteinii"
"1436","Barbarea intermedia"
"1437","Cichorium intybus"
"1438","Sisymbrium irio"
"1439","Centaurea jacea"
"1440","Lonicera japonica"
"1441","Bromus japonicus"
"1442","Hordeum jubatum"
"1443","Chondrilla juncea"
"1444","Chondrilla brevirostris"
"1445","Salsola kali"
"1446","Salsola kali  subsp. tragus"
"1447","Podospermum laciniatum"
"1448","Helianthus laetiflorus"
"1449","Erigeron laevigatus"
"1450","Moluccella laevis"
"1451","Carthamus lanatus"
"1452","Holcus lanatus"
"1453","Plantago lanceolata"
"1454","Persicaria lapathifolia"
"1455","Euphorbia fischeriana"
"1456","Euphorbia lathyris"
"1457","Silene latifolia  subsp. alba"
"1458","Lathyrus latifolius"
"1459","Myosotis laxa"
"1460","Centaurium littorale"
