"","scientificName"
"873","Erythrina abyssinica"
"874","Rumex abyssinicus"
"875","Parkinsonia aculeata"
"876","Ageratina adenophora"
"877","Solanum aethiopicum"
"878","Inga affinis"
"879","Funtumia africana"
"880","Senna alata"
"881","Populus alba"
"882","Ipomoea alba"
"883","Phyllanthus amarus"
"884","Dysphania ambrosioides"
"885","Schwenckia americana"
"886","Solanum americanum"
"887","Physalis angulata"
"888","Mercurialis annua"
"889","Capsicum annuum"
"890","Khaya anthotheca"
"891","Hexasepalum apiculatum"
"892","Celosia argentea"
"893","Cicer arietinum"
"894","Spergula arvensis"
"895","Torilis arvensis"
"896","Achyranthes aspera"
"897","Achyranthes aspera  var. porphyristachya"
"898","Achyranthes aspera  var. sicula"
"899","Macroptilium atropurpureum"
"900","Citrus aurantiifolia"
"901","Citrus x aurantium"
"902","Melia azedarach"
"903","Capsicum baccatum"
"904","Ocimum basilicum"
"905","Solanum betaceum"
"906","Sorghum bicolor"
"907","Cenchrus biflorus"
"908","Bidens biternata"
"909","Hydrocotyle bonariensis"
"910","Erigeron bonariensis"
"911","Guilandina bonduc"
"912","Cinnamomum burmanni"
"913","Cajanus cajan"
"914","Pityrogramma calomelanos"
"915","Eucalyptus camaldulensis"
"916","Lantana camara"
"917","Haematoxylum campechianum"
"918","Persicaria capitata"
"919","Canavalia cathartica"
"920","Amaranthus caudatus"
"921","Gomphrena celosioides"
"922","Ruta chalepensis"
"923","Momordica charantia"
"924","Jatropha chevalieri"
"925","Prosopis chilensis"
"926","Cymbopogon citratus"
"927","Ixora coccinea"
"928","Ananas comosus"
"929","Ageratum conyzoides"
"930","Eleusine coracana"
"931","Drymaria cordata"
"932","Vernicia cordata"
"933","Sida cordifolia"
"934","Oxalis corniculata"
"935","Pontederia crassipes"
"936","Anthephora cristata"
"937","Heliotropium curassavicum"
"938","Jatropha curcas"
"939","Euphorbia cyathophora"
"940","Acacia dealbata"
"941","Biancaea decapetala"
"942","Acacia decurrens"
"943","Kalanchoe delagoensis"
"944","Guilleminea densa"
"945","Senna didymobotrya"
"946","Boerhavia diffusa"
"947","Paspalum dilatatum"
"948","Desmodium subsecundum"
"949","Tithonia diversifolia"
"950","Pontederia diversifolia"
"951","Arundo donax"
"952","Eragrostis echinochoidea"
"953","Inga edulis"
"954","Passiflora edulis"
"955","Afrohybanthus enneaspermus"
"956","Canavalia ensiformis"
"957","Boerhavia erecta"
"958","Duranta erecta"
"959","Cassia eremophila"
"960","Manihot esculenta"
"961","Solanum lycopersicum"
"962","Olea europaea"
"963","Vicia faba"
"964","Vachellia farnesiana"
"965","Opuntia ficus-indica"
"966","Cassytha filiformis"
"967","Cassia fistula"
"968","Potamogeton fluitans"
"969","Furcraea foetida"
"970","Passiflora foetida"
"971","Phyllanthus fraternus"
"972","Erythrostemon gilliesii"
"973","Pachira glabra"
"974","Nicotiana glauca"
"975","Oenothera glazioviana"
"976","Gomphrena globosa"
"977","Wolffia globosa"
"978","Cardiospermum grandiflorum"
"979","Abutilon grandifolium"
"980","Psidium guajava"
"981","Stylosanthes guianensis"
"982","Psidium guineense"
"983","Senna hirsuta"
"984","Gossypium hirsutum"
"985","Cocculus hirsutus"
"986","Euphorbia hirta"
"987","Acanthospermum hispidum"
"988","Amaranthus hybridus"
"989","Arachis hypogaea"
"990","Cynodon incompletus"
"991","Canna indica"
"992","Euphorbia indica"
"993","Flacourtia indica"
"994","Mangifera indica"
"995","Chrysanthellum indicum  subsp. afroamericanum"
"996","Combretum indicum"
"997","Heliotropium indicum"
"998","Datura innoxia"
"999","Desmodium intortum"
"1000","Mirabilis jalapa"
"1001","Cassia javanica  subsp. agnes"
"1002","Spartium junceum"
"1003","Coix lacryma-jobi"
"1004","Physalis lagascae"
"1005","Nephelium lappaceum"
"1006","Olyra latifolia"
"1007","Persicaria limbata"
"1008","Corrigiola litoralis"
"1009","Aristolochia littoralis"
"1010","Hymenocallis littoralis"
"1011","Urena lobata"
"1012","Malva longiflora"
"1013","Glinus lotoides"
"1014","Phaseolus lunatus"
"1015","Helichrysum luteoalbum"
"1016","Phyllanthus maderaspatensis"
"1017","Solanum mauritianum"
"1018","Cucurbita maxima"
"1019","Spergularia media"
"1020","Acacia melanoxylon"
"1021","Cucumis melo"
"1022","Solanum melongena"
"1023","Datura metel"
"1024","Argemone mexicana"
"1025","Dichondra micrantha"
"1026","Tagetes minuta"
"1027","Schinus molle"
"1028","Falcataria falcata"
"1029","Spondias mombin"
"1030","Bauhinia monandra"
"1031","Coincya monensis  subsp. cheiranthos"
"1032","Polypogon monspeliensis"
"1033","Vernicia montana"
"1034","Calopogonium mucunoides"
"1035","Jatropha multifida"
"1036","Vigna mungo"
"1037","Fumaria muralis"
"1038","Rumex nepalensis"
"1039","Vachellia nilotica  subsp. indica"
"1040","Synedrella nodiflora"
"1041","Zostera noltii"
"1042","Mollugo nudicaulis"
"1043","Atriplex nummularia"
"1044","Senna obtusifolia"
"1045","Anacardium occidentale"
"1046","Senna occidentalis"
"1047","Chromolaena odorata"
"1048","Nasturtium officinale"
"1049","Saccharum officinarum"
"1050","Neptunia prostrata"
"1051","Portulaca oleracea"
"1052","Corchorus olitorius"
"1053","Chenopodium opulifolium"
"1054","Bixa orellana"
"1055","Sidastrum paniculatum"
"1056","Carica papaya"
"1057","Galinsoga parviflora"
"1058","Adenanthera pavonina"
"1059","Hyptis pectinata"
"1060","Physalis peruviana"
"1061","Neustanthus phaseoloides  var. javanicus"
"1062","Nicandra physalodes"
"1063","Gomphocarpus physocarpus"
"1064","Mimosa pigra"
"1065","Bidens pilosa"
"1066","Schkuhria pinnata"
"1067","Kalanchoe pinnata"
"1068","Vanilla planifolia"
"1069","Sicyos polyacanthos"
"1070","Gnaphalium polycaulon"
"1071","Tridax procumbens"
"1072","Eclipta prostrata"
"1073","Mucuna pruriens  var. utilis"
"1074","Centrosema pubescens"
"1075","Caesalpinia pulcherrima"
"1076","Euphorbia pulcherrima"
"1077","Alternanthera pungens"
"1078","Ipomoea purpurea"
"1079","Vigna radiata"
"1080","Hydrocotyle ranunculoides"
"1081","Canavalia regalis"
"1082","Delonix regia"
"1083","Sida rhombifolia"
"1084","Nicotiana rustica"
"1085","Acacia saligna"
"1086","Samanea saman"
"1087","Digitaria sanguinalis"
"1088","Sapindus saponaria"
"1089","Vicia sativa"
"1090","Lathyrus sativus"
"1091","Richardia scabra"
"1092","Mimosa scabrella"
"1093","Lipotriche scandens  subsp. scandens"
"1094","Dysphania schraderiana"
"1095","Cortaderia selloana"
"1096","Senna septemtrionalis"
"1097","Alternanthera sessilis"
"1098","Senna siamea"
"1099","Agave sisalana"
"1100","Senna spectabilis"
"1101","Hyptis spicigera"
"1102","Amaranthus spinosus"
"1103","Datura stramonium"
"1104","Pistia stratiotes"
"1105","Opuntia stricta"
"1106","Lantana strigocamara"
"1107","Vigna subterranea"
"1108","Cosmos sulphureus"
"1109","Erigeron sumatrensis"
"1110","Heliotropium supinum"
"1111","Malva sylvestris"
"1112","Phyllanthus tenellus"
"1113","Schinus terebinthifolia"
"1114","Tetragonia tetragonoides"
"1115","Oenothera tetraptera"
"1116","Cascabela thevetia"
"1117","Millettia thonningii"
"1118","Desmodium tortuosum"
"1119","Solanum torvum"
"1120","Amaranthus tricolor"
"1121","Corchorus tridens"
"1122","Corchorus trilocularis"
"1123","Hibiscus trionum"
"1124","Lipotriche triternata"
"1125","Ipomoea muricata"
"1126","Desmodium uncinatum"
"1127","Vigna unguiculata"
"1128","Stachytarpheta urticifolia"
"1129","Paspalum urvillei"
"1130","Linum usitatissimum"
"1131","Mollugo verticillata"
"1132","Solanum villosum"
"1133","Vitis vinifera"
"1134","Eragrostis virescens"
"1135","Desmanthus virgatus"
"1136","Amaranthus viridis"
"1137","Pseudoconyza viscosa"
"1138","Foeniculum vulgare"
"1139","Phaseolus vulgaris"
"1140","Solanum wendlandii"
"1141","Tradescantia zebrina  var. zebrina"
"1142","Yucca aloifolia"
"1143","Cucumis anguria"
"1144","Crinum asiaticum"
"1145","Gossypium barbadense"
"1146","Ficus benjamina"
"1147","Tragus berteronianus"
"1148","Digitaria bicornis"
"1149","Melicoccus bijugatus"
"1150","Chrysophyllum cainito"
"1151","Tephrosia candida"
"1152","Terminalia catappa"
"1153","Cyanthillium cinereum"
"1154","Cordia dichotoma"
"1155","Brachiaria distachya"
"1156","Ficus elastica"
"1157","Malpighia emarginata"
"1158","Jasminum fluminense"
"1159","Thunbergia fragrans"
"1160","Punica granatum"
"1161","Ocimum gratissimum"
"1162","Sorghum halepense"
"1163","Stylosanthes hamata"
"1164","Abutilon hirtum"
"1165","Tamarindus indica"
"1166","Eleusine indica"
"1167","Clerodendrum indicum"
"1168","Launaea intybacea"
"1169","Leonurus japonicus"
"1170","Swietenia mahagoni"
"1171","Adonidia merrillii"
"1172","Leonotis nepetifolia"
"1173","Cocos nucifera"
"1174","Eragrostis pilosa"
"1175","Spondias purpurea"
"1176","Brachiaria reptans"
"1177","Crotalaria retusa"
"1178","Gliricidia sepium"
"1179","Cenchrus setaceus"
"1180","Xanthium strumarium"
"1181","Thymophylla tenuiloba"
"1182","Indigofera tinctoria"
"1183","Sphagneticola trilobata"
"1184","Erythrina variegata"
"1185","Crotalaria verrucosa"
"1186","Stemodia verticillata"
"1187","Manilkara zapota"
"1188","Amaranthus albus"
"1189","Symphoricarpos albus"
"1190","Ailanthus altissima"
"1191","Agave americana"
"1192","Phytolacca americana"
"1193","Senecio angulatus"
"1194","Elaeagnus angustifolia"
"1195","Sisyrinchium angustifolium"
"1196","Erigeron annuus"
"1197","Prunus armeniaca"
"1198","Cycloloma atriplicifolium"
"1199","Salix babylonica"
"1200","Impatiens balfourii"
"1201","Oenothera biennis"
"1202","Amaranthus blitoides"
"1203","Lepidium bonariense"
"1204","Cuscuta campestris"
"1205","Elodea canadensis"
"1206","Ficus carica"
"1207","Prunus cerasus"
"1208","Erysimum cheiri"
"1209","Buddleja davidii"
"1210","Cedrus deodara"
"1211","Lepidium didymum"
"1212","Paspalum distichum"
"1213","Prunus domestica"
"1214","Prunus domestica  subsp. insititia"
"1215","Prunus dulcis"
"1216","Carpobrotus edulis"
"1217","Oenothera fallax"
"1218","Azolla filiculoides"
"1219","Bidens frondosa"
"1220","Amorpha fruticosa"
"1221","Gomphocarpus fruticosus"
"1222","Chamaemelum fuscatum"
"1223","Iris x germanica"
"1224","Bougainvillea glabra"
"1225","Eucalyptus globulus"
"1226","Cardiospermum halicacabum"
"1227","Inula helenium"
"1228","Sporobolus indicus"
"1229","Cyclospermum leptophyllum"
"1230","Euphorbia maculata"
"1231","Lemna minuta"
"1232","Dysphania multifida"
"1233","Cymbalaria muralis"
"1234","Erucastrum nasturtiifolium"
"1235","Acer negundo"
"1236","Morus nigra"
"1237","Euphorbia nutans"
"1238","Oenothera parodiana"
"1239","Veronica peregrina"
"1240","Veronica persica"
"1241","Oxalis pes-caprae"
"1242","Pinus pinea"
"1243","Robinia pseudoacacia"
"1244","Physalis pubescens"
"1245","Alcea rosea"
"1246","Armoracia rusticana"
"1247","Cynara cardunculus"
"1248","Bassia scoparia"
"1249","Glebionis segetum"
"1250","Cupressus sempervirens"
"1251","Mentha spicata"
"1252","Aralia spinosa"
"1253","Xanthium spinosum"
"1254","Symphyotrichum subulatum  var. squamatum"
"1255","Halophila stipulacea"
"1256","Oxalis stricta"
"1257","Mentha suaveolens"
"1258","Abutilon theophrasti"
"1259","Rubia tinctorum"
"1260","Helianthus tuberosus"
"1261","Artemisia verlotiorum"
"1262","Lepidium virginicum"
"1263","Onopordum acanthium"
"1264","Carduus acanthoides"
"1265","Fumaria agraria"
"1266","Morus alba"
"1267","Alyssum alyssoides"
"1268","Camelina alyssum"
"1269","Allium ampeloprasum"
"1270","Lamium amplexicaule"
"1271","Artemisia annua"
"1272","Silene antirrhina"
"1273","Sagina apetala"
"1274","Medicago arabica"
"1275","Schismus arabicus"
"1276","Malva arborea"
"1277","Ammophila arenaria"
"1278","Gaillardia aristata"
"1279","Calendula arvensis"
"1280","Sonchus asper"
"1281","Scabiosa atropurpurea"
"1282","Gynura aurantiaca"
"1283","Bidens aurea"
"1284","Lamarckia aurea"
"1285","Cotula australis"
"1286","Myosotis azorica"
"1287","Tanacetum balsamita"
"1288","Avena barbata"
"1289","Schismus barbatus"
"1290","Eragrostis barrelieri"
"1291","Spergularia bocconei"
"1292","Vulpia bromoides"
"1293","Avena byzantina"
"1294","Centaurea calcitrapa"
"1295","Arctotheca calendula"
"1296","Panicum capillare"
"1297","Crepis capillaris"
"1298","Fumaria capreolata"
"1299","Chenopodium carinatum"
"1300","Geranium carolinianum"
"1301","Daucus carota"
"1302","Aira caryophyllea"
"1303","Agrostis castellana"
"1304","Nepeta cataria"
"1305","Rhamnus cathartica"
"1306","Amaranthus celosioides"
"1307","Matricaria chamomilla"
"1308","Euphorbia characias"
"1309","Euryops chrysanthemoides"
"1310","Eragrostis cilianensis"
"1311","Citrullus colocynthis"
"1312","Allium commutatum"
"1313","Bromus commutatus"
"1314","Rumex conglomeratus"
"1315","Cotula coronopifolia"
"1316","Anthemis cotula"
"1317","Cynoglossum creticum"
"1318","Rostraria cristata"
"1319","Cynosurus cristatus"
"1320","Sporobolus cryptandrus"
"1321","Asclepias curassavica"
"1322","Eragrostis curvula"
"1323","Hainardia cylindrica"
"1324","Cynodon dactylon"
"1325","Euphorbia dentata"
"1326","Chenopodium desiccatum  var. leptophylloides"
"1327","Centaurea diffusa"
"1328","Vicia disperma"
"1329","Geranium dissectum"
"1330","Brachypodium distachyon"
"1331","Lepidium draba"
"1332","Rorippa dubia"
"1333","Trifolium dubium"
"1334","Tragopogon dubius"
"1335","Sclerochloa dura"
"1336","Cenchrus echinatus"
"1337","Cynosurus echinatus"
"1338","Helminthotheca echioides"
"1339","Aira elegantissima"
"1340","Cuscuta epilinum"
"1341","Cuscuta epithymum  var. macranthera"
"1342","Cuscuta epithymum"
"1343","Bromus erectus"
"1344","Digitaria eriantha"
"1345","Taraxacum erythrospermum"
"1346","Ulex europaeus"
"1347","Datura ferox"
"1348","Crepis foetida"
"1349","Trifolium fragiferum"
"1350","Gaudinia fragilis"
"1351","Salix x fragilis"
"1352","Dipsacus fullonum"
"1353","Silene gallica"
"1354","Tamarix gallica"
"1355","Chloris gayana"
"1356","Chenopodium giganteum"
"1357","Acmispon glaber"
"1358","Hypochaeris glabra"
"1359","Persicaria glabra"
"1360","Oenanthe globulosa"
"1361","Cerastium glomeratum"
"1362","Euphorbia helioscopia"
"1363","Hedera helix"
"1364","Cardamine hirsuta"
"1365","Herniaria hirsuta"
"1366","Lathyrus hirsutus"
"1367","Vaccaria hispanica"
"1368","Scolymus hispanicus"
"1369","Lotus palustris"
"1370","Trifolium hybridum  subsp. anatolicum"
"1371","Bassia hyssopifolia"
"1372","Hirschfeldia incana"
"1373","Cuscuta indecora"
"1374","Duchesnea indica"
"1375","Plantago indica"
"1376","Melilotus indicus"
"1377","Barbarea intermedia"
"1378","Sisymbrium irio"
"1379","Lonicera japonica"
"1380","Bromus japonicus"
"1381","Chondrilla juncea"
"1382","Salsola kali"
"1383","Salsola kali  subsp. tragus"
"1384","Podospermum laciniatum"
"1385","Helianthus laetiflorus"
"1386","Erigeron laevigatus"
"1387","Moluccella laevis"
"1388","Carthamus lanatus"
"1389","Euphorbia lathyris"
"1390","Lathyrus latifolius"
"1391","Centaurium littorale"
"1392","Valeriana locusta"
"1393","Acacia longifolia"
"1394","Reseda luteola"
"1395","Persicaria maculosa"
"1396","Senecio madagascariensis"
"1397","Bromus madritensis"
"1398","Prunus mahaleb"
"1399","Vinca major"
"1400","Ammi majus"
"1401","Erodium malacoides"
"1402","Euphorbia marginata"
"1403","Silybum marianum"
"1404","Cakile maritima"
"1405","Lobularia maritima"
"1406","Polygonum maritimum"
"1407","Briza maxima"
"1408","Tordylium maximum"
"1409","Panicum maximum"
"1410","Centaurea melitensis"
"1411","Melilotus siculus"
"1412","Viola japonica"
"1413","Salvia microphylla"
"1414","Lysimachia minima"
"1415","Medicago minima"
"1416","Briza minor"
"1417","Eragrostis minor"
"1418","Phalaris minor"
"1419","Arctium minus"
"1420","Cladanthus mixtus"
"1421","Geranium molle"
"1422","Oenothera anomala"
"1423","Opuntia monacantha"
"1424","Genista monspessulana"
"1425","Cucurbita moschata"
"1426","Erodium moschatum"
"1427","Diplotaxis muralis"
"1428","Hordeum murinum"
"1429","Coleostephus myconis"
"1430","Alopecurus myosuroides"
"1431","Vulpia myuros"
"1432","Petrorhagia nanteuilii"
"1433","Agrostis nebulosa"
"1434","Ballota nigra  subsp. foetida"
"1435","Brassica nigra"
"1436","Centaurea nigrescens"
"1437","Apium nodiflorum"
"1438","Torilis nodosa"
"1439","Carduus nutans  subsp. leiophyllus"
"1440","Delairea odorata"
"1441","Viola odorata"
"1442","Sisymbrium officinale"
"1443","Symphytum officinale"
"1444","Anchusa officinalis"
"1445","Borago officinalis"
"1446","Calendula officinalis"
"1447","Melissa officinalis"
"1448","Parietaria officinalis"
"1449","Salvia officinalis"
"1450","Saponaria officinalis"
"1451","Galega officinalis"
"1452","Asplenium ceterach"
"1453","Sisymbrium orientale"
"1454","Persicaria orientalis"
"1455","Lagurus ovatus"
"1456","Urochloa panicoides"
"1457","Tanacetum parthenium"
"1458","Fumaria parviflora"
"1459","Atriplex patula"
"1460","Silene pendula"
"1461","Thymophylla pentachaeta  var. belenidium"
"1462","Euphorbia peplus"
"1463","Sarcocornia perennis"
"1464","Hypericum perforatum"
"1465","Helianthus petiolaris"
"1466","Gastridium phleoides"
"1467","Urospermum picroides"
"1468","Mentha x piperita"
"1469","Echium plantagineum"
"1470","Euphorbia platyphyllos"
"1471","Tragopogon porrifolius"
"1472","Solanum pseudocapsicum"
"1473","Centaurium pulchellum"
"1474","Mentha pulegium"
"1475","Frankenia pulverulenta"
"1476","Dysphania pumilio"
"1477","Geranium purpureum"
"1478","Geranium pusillum"
"1479","Hordeum pusillum"
"1480","Carduus pycnocephalus"
"1481","Ipomoea quamoclit"
"1482","Bromus racemosus"
"1483","Rhaponticum repens"
"1484","Ranunculus repens  var. flore-pleno"
"1485","Trifolium resupinatum"
"1486","Hedypnois rhagadioloides"
"1487","Catapodium rigidum"
"1488","Lolium rigidum"
"1489","Bromus rigidus"
"1490","Atriplex rosea"
"1491","Mentha longifolia"
"1492","Geranium rotundifolium"
"1493","Bromus rubens"
"1494","Oryza rufipogon"
"1495","Rapistrum rugosum"
"1496","Lactuca saligna"
"1497","Lactuca sativa"
"1498","Pastinaca sativa"
"1499","Dipsacus sativus"
"1500","Leontodon saxatilis"
"1501","Humulus scandens"
"1502","Cytisus scoparius"
"1503","Medicago scutellata"
"1504","Atriplex semibaccata"
"1505","Arenaria serpyllifolia"
"1506","Croton serpyllifolius"
"1507","Crepis setosa"
"1508","Leonurus sibiricus"
"1509","Salsola soda"
"1510","Centaurea solstitialis"
"1511","Euphorbia spathulata"
"1512","Avena sterilis"
"1513","Avena sterilis subsp. ludoviciana"
"1514","Atriplex suberecta"
"1515","Trifolium subterraneum"
