"","scientificName","speciesKey"
"11534","Rhododendron catawbiense",10261589
"11535","Lappula fremontii",2925756
"11536","Glossostigma cleistanthum",3730174
"11537","Monarda clinopodia",5341398
"11538","Sporobolus contractus",2704787
"11539","Stellaria corei",5384667
"11540","Bassia crassifolia",8243150
"11541","Taxus cuspidata",5284524
"11542","Lespedeza cyrtobotrya",2955621
"11543","Viburnum dilatatum",2888584
"11544","Rumex dissimilis",4923880
"11545","Campanula divaricata",5410780
"11546","Phlox divaricata",2927730
"11547","Helianthus x divariserratus",3119188
"11548","Hypericum dolabriforme",3189516
"11549","Persicaria extremiorientalis",8629566
"11550","Artemisia filifolia",3120820
"11551","Sarracenia flava",10363823
"11552","Weigela floribunda",8011733
"11553","Calycanthus floridus",3034113
"11554","Calycanthus floridus  var. glaucus",3034113
"11555","Hypericum frondosum",3189521
"11556","Wisteria frutescens",2977310
"11557","Pilosella fuscoatra",3123300
"11558","Croton glandulosus  var. septentrionalis",3058185
"11559","Chondrosum gracile",7861320
"11560","Stenanthium gramineum",7673480
"11561","Trillium grandiflorum",2742283
"11562","Penstemon grandiflorus",8342555
"11563","Najas guadalupensis  subsp. olivacea",5329293
"11564","Corylus heterophylla",8694273
"11565","Robinia hispida  var. fertilis",5352221
"11566","Parthenium integrifolium",3086802
"11567","Rhododendron molle  subsp. japonicum",2883092
"11568","Penstemon laevigatus",3171542
"11569","Grindelia lanceolata",3146268
"11570","Hosta lancifolia",2771235
"11571","Strophostyles leiosperma",2981481
"11572","Glycyrrhiza lepidota",2965778
"11573","Liatris ligulistylis",3104285
"11574","Phacelia linearis",2928051
"11575","Chelone lyonii",5414946
"11576","Monarda media",5341410
"11577","Pseudotsuga menziesii  var. glauca",2685796
"11578","Agrimonia microcarpa",3002129
"11579","Cyperus microiria",2715429
"11580","Pappobolus microphyllus",8201614
"11581","Nipponanthemum nipponicum",3151854
"11582","Trillium nivale",2742425
"11583","Lithospermum occidentale",6560101
"11584","Ilex opaca",8471623
"11585","Echinacea pallida",7420018
"11586","Cissus palmata",7293832
"11587","Symplocos paniculata",7157705
"11588","Crepis pannonica",5403267
"11589","Syringa persica",5549761
"11590","Euonymus phellomanus",3794637
"11591","Quercus phellos",2880652
"11592","Ratibida pinnata",3087184
"11593","Fraxinus profunda",3172363
"11594","Hypericum prolificum",3189471
"11595","Stellaria pubera",5384664
"11596","Coreopsis pubescens",3134025
"11597","Campanula punctata",5411557
"11598","Phacelia purshii",2928153
"11599","Hydrangea quercifolia",2985993
"11600","Trillium recurvatum",2742260
"11601","Verbena x rydbergii",2925525
"11602","Kalopanax septemlobus",3036366
"11603","Viburnum setigerum",2888604
"11604","Viburnum sieboldii",2888597
"11605","Xanthorhiza simplicissima",9618420
"11606","Chenopodium standleyanum",9249145
"11607","Rudbeckia subtomentosa",3114221
"11608","Geranium thunbergii",2891266
"11609","Magnolia tripetala",7881945
"11610","Coreopsis tripteris",3133996
"11611","Valerianella umbilicata",2888774
"11612","Rhamnus utilis",3039481
"11613","Hosta ventricosa",2771207
"11614","Pycnanthemum verticillatum  var. pilosum",2927363
"11615","Magnolia virginiana",3153639
"11616","Silene viscaria",7452427
"11617","Phacelia viscida",2928106
"11618","Ginkgo biloba",2687885
"11619","Ilex crenata",5414239
"11620","Magnolia macrophylla",3153783
"11621","Deutzia magnifica",3645706
"11622","Aesculus parviflora",3189828
"11623","Viola patrinii",5331226
"11624","Malus spectabilis",3001102
"11625","Prunus subhirtella",8081553
"11626","Ligustrum tschonoskii",6432927
"11627","Gamochaeta argentina",3139647
"11628","Hemionitis atropurpurea",5275441
"11629","Leucothoe axillaris",5333357
"11630","Poa chapmaniana",2704190
"11631","Juniperus communis  var. depressa",2684709
"11632","Liatris cylindracea",3104278
"11633","Cardamine diphylla",3045717
"11634","Stylophorum diphyllum",2888466
"11635","Taxodium distichum  var. imbricatum",2684191
"11636","Plantago elongata",8017933
"11637","Carex extensa",2726545
"11638","Pieris floribunda",5333347
"11639","Portulaca halimoides",3084714
"11640","Quercus imbricaria",2881106
"11641","Rhynchospora inexpansa",2721027
"11642","Styrax japonicus",5371678
"11643","Carex kobomugi",2727576
"11644","Magnolia kobus",3153260
"11645","Ludwigia leptocarpa",5421007
"11646","Quercus macrocarpa",2878213
"11647","Rhododendron maximum",7894533
"11648","Dionaea muscipula",5421410
"11649","Carex oklahomensis",2727219
"11650","Rubus parvifolius",2991373
"11651","Ludwigia peploides  subsp. glabrescens",5420991
"11652","Eryngium prostratum",3034424
"11653","Cyrilla racemiflora",5333448
"11654","Picea rubens",5284717
"11655","Acer saccharum  subsp. nigrum",3189854
"11656","Carex shortiana",2729787
"11657","Ixeris stolonifera",3115540
"11658","Amsonia tabernaemontana",3169689
"11659","Chaerophyllum tainturieri",3034651
"11660","Cystopteris tennesseensis",2650801
"11661","Isoetes tuckermanii",2688294
"11662","Juncus validus",2701636
"11663","Geum vernum",5369957
"11664","Fragaria vesca  subsp. americana",3029817
"11665","Flueggea acidoton",5382868
"11666","Rumohra adiantiformis",2650944
"11667","Cassia afrofistula",5357107
"11668","Tabernaemontana alba",3169628
"11669","Ficus americana",5361926
"11670","Peperomia amplexicaulis",3086472
"11671","Adiantum anceps",2651831
"11672","Cyrtopodium andersonii",5319590
"11673","Phyllanthus angustifolius",5381986
"11674","Sida antillensis",5406734
"11675","Harpullia arborea",3190016
"11676","Lipocarpha aristulata",9568176
"11677","Iva asperifolia",5402616
"11678","Cryptocoryne beckettii",2869244
"11679","Passiflora belottii",7828495
"11680","Calophyllum brasiliense  var. antillanum",5421068
"11681","Canavalia brasiliensis",2962154
"11682","Dyckia brevifolia",2699725
"11683","Terminalia buceras",3698958
"11684","Artemisia campestris",3121461
"11685","Artemisia campestris  subsp. caudata",6064304
"11686","Ligusticum canadense",5371791
"11687","Trichocentrum carthagenense",2846572
"11688","Caperonia castaneifolia",3054965
"11689","Adiantum caudatum",2651833
"11690","Limnophila chinensis",6033875
"11691","Rumex chrysocarpus",2888988
"11692","Bonnaya ciliata",3733766
"11693","Passiflora ciliata",2874211
"11694","Passiflora coccinea",7313333
"11695","Indigofera colutea",8425549
"11696","Enterolobium contortisiliquum",2961170
"11697","Microstachys corniculata",7695661
"11698","Vachellia cornigera",3795572
"11699","Paspalum coryphaeum",2705629
"11700","Tradescantia crassula",2765202
"11701","Nymphoides hydrophylla",5592249
"11702","Paederia cruddasiana",2909512
"11703","Chloris cucullata",5289617
"11704","Nymphaea daubeniana",7797006
"11705","Ficus deltoidea",7262889
"11706","Spermacoce densiflora",2918624
"11707","Agave de-meesteriana",2766717
"11708","Jasminum dichotomum",3172274
"11709","Cyperus digitatus",2714238
"11710","Eryngium divaricatum",3034427
"11711","Pseudognaphalium domingense",3103314
"11712","Petitia domingensis",5341103
"11713","Stemodia durantifolia",3171748
"11714","Dalbergia ecastaphyllum",2968593
"11715","Chloris elata",9485703
"11716","Stigmaphyllon emarginatum",3191320
"11717","Dianella ensifolia",8365251
"11718","Plantago floccosa",4156406
"11719","Phyllanthus fluitans",5381811
"11720","Cucurbita foetidissima",2874521
"11721","Commelina forskaolii",4270425
"11722","Volkameria glabra",6111581
"11723","Sapium glandulosum",5379918
"11724","Richardia grandiflora",5337460
"11725","Pteris grandifolia",5275402
"11726","Philodendron hederaceum",2871003
"11727","Philodendron hederaceum  var. oxycardium",2871003
"11728","Anthephora hermaphrodita",2702936
"11729","Marsilea hirsuta",5274865
"11730","Coccocypselum hirsutum",2906875
"11731","Corchorus hirsutus",3152083
"11732","Ctenodon histrix",10900936
"11733","Pectis humifusa",5405494
"11734","Rousselia humilis",5361854
"11735","Tectaria incisa",5275167
"11736","Buddleja indica",4055880
"11737","Limnophila indica",5415004
"11738","Zephyranthes insularum",2859891
"11739","Callirhoe involucrata  var. lineariloba",5406702
"11740","Tillandsia ionantha",2695006
"11741","Chromolaena ivaefolia",6292658
"11742","Cymbopogon jwarancusa",2705274
"11743","Ranunculus laxicaulis",3033402
"11744","Paspalum laxum",2705634
"11745","Albizia lebbekoides",2973099
"11746","Cyperus lentiginosus",2714213
"11747","Pombalia linearifolia",7641773
"11748","Haplocarpha lyrata",8095987
"11749","Bonellia macrocarpa",7151936
"11750","Mucuna macrocarpa",2951365
"11751","Sorindeia madagascariensis",7625849
"11752","Paspalum malacophyllum",2705649
"11753","Diospyros maritima",3032994
"11754","Aristolochia maxima",7313713
"11755","Lygodium microphyllum",2650436
"11756","Scoparia montevidensis",5414975
"11757","Leucospora multifida",3171908
"11758","Ceratophyllum muricatum",5333327
"11759","Eleocharis nigrescens",2717132
"11760","Commelina nigritana",2764144
"11761","Casearia nitida",7595115
"11762","Melochia nodiflora",6686377
"11763","Coreopsis nuecensis",3133925
"11764","Callitriche pedunculosa",5372496
"11765","Handroanthus ochraceus",4092146
"11766","Cyperus ochraceus",2714772
"11767","Mikania glomerata",7337157
"11768","Premna odorata",2925346
"11769","Marsilea oligospora",5274869
"11770","Cabomba paliformis",7544169
"11771","Lygodium palmatum",2650432
"11772","Celastrus paniculatus",7265565
"11773","Stellaria parva",10888186
"11774","Plectranthus parviflorus",10030768
"11775","Ophioglossum pendulum",7321401
"11776","Pittosporum pentandrum",2986294
"11777","Luziola peruviana",4125447
"11778","Acmella pilosa",5386719
"11779","Chamaecrista pilosa",2950203
"11780","Indigofera pilosa",2972164
"11781","Bradburia pilosa",5385150
"11782","Cyperus pilosus",8069548
"11783","Paspalum pleostachyum",2705572
"11784","Rhynchosia precatoria",5350928
"11785","Eragrostis prolifera",2705328
"11786","Costus pulverulentus",2756847
"11787","Psychotria punctata",2922220
"11788","Lonchocarpus punctatus",2969116
"11789","Sporobolus purpurascens",2704798
"11790","Cornutia pyramidata",2925663
"11791","Fraxinus quadrangulata",3172370
"11792","Lumnitzera racemosa",6435171
"11793","Eustachys retusa",5289819
"11794","Saribus rotundifolius",2733431
"11795","Encyclia rufa",2827066
"11796","Centrosema sagittatum",7830690
"11797","Sida santaremensis",5406723
"11798","Eragrostis scaligera",2705381
"11799","Globba schomburgkii",2757889
"11800","Chamaedorea seifrizii",2734708
"11801","Glyceria septentrionalis",2705482
"11802","Limnophila sessiliflora",5415001
"11803","Radermachera sinica",4092178
"11804","Sigmoidotropis speciosa",7514524
"11805","Vachellia sphaerocephala",3795398
"11806","Murdannia spirata",7899974
"11807","Bletilla striata",2808791
"11808","Luziola subintegra",4125429
"11809","Lomariopsis tenuifolia",2651522
"11810","Palafoxia texana",3121713
"11811","Palafoxia texana var. ambigua",3121716
"11812","Lupinus texensis",2963880
"11813","Sophora tomentosa  var. occidentalis",2958970
"11814","Acrocomia totai",2739153
"11815","Bidens trichosperma",5392088
"11816","Trichosanthes tricuspidata",7317567
"11817","Sesamum trilobum",9700256
"11818","Croton trinitatis",3058861
"11819","Solanum umbellatum",2929008
"11820","Condea verticillata",7942529
"11821","Marsilea vestita",5274877
"11822","Lespedeza virgata",2955621
"11823","Passiflora vitifolia",2874186
"11824","Cryptocoryne walkeri",2869125
"11825","Najas wrightiana",5329424
"11826","Pouzolzia zeylanica",2984383
"11827","Iva annua",7745292
"11828","Amaranthus australis",5384328
"11829","Lysimachia barystachys",3169347
"11830","Chenopodium berlandieri  var. boscianum",3083920
"11831","Panicum brachyanthum",9361219
"11832","Croton congestus",7618590
"11833","Paspalum conspersum",4113180
"11834","Callisia cordifolia",5303425
"11835","Sesuvium crithmoides",3084888
"11836","Callirhoe digitata",5406705
"11837","Sesbania drummondii",2970712
"11838","Cenchrus flaccidus",5828216
"11839","Bouteloua hirsuta var. hirsuta",5289853
"11840","Chondrosum hirsutum",5289853
"11841","Penstemon hirsutus",3171613
"11842","Prunus hortulana",3021143
"11843","Paspalum intermedium",8302552
"11844","Krigia occidentalis",3132395
"11845","Hoya odorata",11234004
"11846","Deutzia parviflora",2985967
"11847","Eustachys paspaloides",4131412
"11848","Arachis prostrata",5353784
"11849","Ilex rotunda",7154501
"11850","Zelkova serrata",2984532
"11851","Tamarix tetragyna",2874698
"11852","Carya texana",8391621
"11853","Maclura tricuspidata",2984654
"11854","Cirsium undulatum",3113051
"11855","Brugmansia versicolor",5581019
"11856","Oenothera hispida",7711250
"11857","Heliotropium arboreum",4065845
"11858","Frankenia salina",2874688
"11859","Garnotia acutigluma",5290099
"11860","Fimbristylis aestivalis",2708266
"11861","Eucalyptus albens",11403964
"11862","Archontophoenix alexandrae",2732609
"11863","Eucalyptus amygdalina",3177099
"11864","Schoenus apogon",2709863
"11865","Blechnum appendiculatum",4078397
"11866","Heteromeles arbutifolia",8016355
"11867","Torenia asiatica",3172204
"11868","Pseudognaphalium attenuatum",3101029
"11869","Miconia bicolor",3858919
"11870","Passiflora bicornis",2874214
"11871","Epilobium billardiereanum  subsp. cinereum",3189135
"11872","Flindersia brayleyana",8175271
"11873","Eucalyptus bridgesiana",3176857
"11874","Rhynchospora caduca",2720865
"11875","Frangula californica",3039459
"11876","Solidago canadensis var. scabriuscula",5704436
"11877","Bulbostylis capillaris",7771445
"11878","Ilex cassine",5414255
"11879","Citharexylum caudatum",7845321
"11880","Nassella cernua",5289832
"11881","Gonocarpus chinensis  subsp. verrucosus",5361791
"11882","Arthrostemma ciliatum",7406057
"11883","Xyris complanata",2693047
"11884","Cenchrus complanatus",6068766
"11885","Cyperus confertus",2715699
"11886","Eucalyptus cornuta",3176816
"11887","Pinanga coronata",2739494
"11888","Medinilla cummingii",4935920
"11889","Cymbidium dayanum",5305582
"11890","Eucalyptus deanei",3176672
"11891","Digitaria divaricatissima",5289949
"11892","Rubus ellipticus  var. obcordatus",2991314
"11893","Lindsaea ensifolia",2650772
"11894","Eleocharis exigua",2717287
"11895","Symphyotrichum subulatum  var. parviflorum",3151702
"11896","Dicksonia fibrosia",5687287
"11897","Eleocharis flavescens  var. olivacea",2717421
"11898","Aristea compressa",2744949
"11899","Rubus glaucus",8396642
"11900","Rhynchospora globularis",2721796
"11901","Pterolepis glomerata",7428942
"11902","Eucalyptus goniocalyx",7708179
"11903","Wahlenbergia gracilis",8321022
"11904","Hypericum gramineum",3189498
"11905","Najas guadalupensis",5329293
"11906","Chaetogastra herbacea",10770822
"11907","Lupinus hybridus",2964176
"11908","Euchiton japonicus",7815591
"11909","Tabernaemontana litoralis",3616406
"11910","Chaetogastra longifolia",3870262
"11911","Crotalaria longirostrata",2942760
"11912","Paraserianthes lophantha  subsp. montana",2943719
"11913","Cordia lutea",5661644
"11914","Ficus macrophylla",7460131
"11915","Medinilla magnifica",3868468
"11916","Rhizophora mangle",3086528
"11917","Macaranga mappa",3074290
"11918","Eucalyptus marginata",3177197
"11919","Batis maritima",5414196
"11920","Atriplex maximowicziana",3083713
"11921","Terminalia melanocarpa",3699826
"11922","Cyperus meyenianus",2714897
"11923","Plectranthus montanus",10925826
"11924","Beaumontia multiflora",5535529
"11925","Ficus nota",5361915
"11926","Lemna obscura",2867608
"11927","Cecropia obtusifolia",2984473
"11928","Lomelosia palestina",4103087
"11929","Eucalyptus paniculata",3177273
"11930","Fuchsia paniculata",5938223
"11931","Thelypteris parasitica",9342030
"11932","Hypericum parvulum",3189459
"11933","Xyris platylepis",2693146
"11934","Ficus platypoda",6359010
"11935","Ranunculus plebeius",7593736
"11936","Heliocarpus americanus",4259460
"11937","Cytisus proliferus  var. palmensis",5354646
"11938","Buchnera pusilla",7667668
"11939","Rhynchospora radicans  subsp. microcephala",2721217
"11940","Cymbopogon refractus",2705272
"11941","Begonia reniformis",2874716
"11942","Geranium retrorsum",2890594
"11943","Xanthosoma robustum",5330897
"11944","Eucalyptus rudis",3177119
"11945","Melastoma sanguineum",3188512
"11946","Eriocaulon scariosum",2690656
"11947","Castilleja scorzonerifolia",3735037
"11948","Melastoma malabathricum  subsp. malabathricum",3188511
"11949","Crassula sieberiana",5362057
