refinedScientificName,usageKey
Rubus riddelsdellii,2995926
Rubus rosifolius,8234521
Rubus rosifolius coronarius,7778919
Rubus rubritinctus,2992281
Rubus rudis,7621087
Rubus rugosus,8229216
Rubus sanctus,7923692
Rubus sciocharis,2997421
Rubus senticosus,2990369
Rubus setosus,7769228
Rubus sieboldii,2995482
Rubus siekensis,7523574
Rubus silvaticus,2994750
Rubus spectabilis,2993761
Rubus thuillieri,10760984
Rubus tricolor,2989222
Rubus trifoliolatus,2996185
Rubus tuberculatus,2999281
Rubus ulmifolius,2996929
Rubus ulmifolius inermis,2997023
Rubus ursinus,2990646
Rubus vestitus,8289268
Rubus vigorosus,2994312
Rubus vitifolius,2989110
Rubus xanthocarpus,2989336
Rudbeckia amplexicaulis,4255472
Rudbeckia fulgida,7344766
Rudbeckia fulgida fulgida,7344767
Rudbeckia fulgida sullivantii,7344771
Rudbeckia grandiflora,3114251
Rudbeckia grandiflora alismifolia,4255079
Rudbeckia hirta,3114225
Rudbeckia hirta pulcherrima,4254996
Rudbeckia laciniata,3114229
Rudbeckia laciniata ampla,4254950
Rudbeckia maxima,3114231
Rudbeckia montana,3114242
Rudbeckia subtomentosa,3114221
Rudbeckia triloba,3114238
Rudbeckia triloba rupestris,4254416
Rudbeckia triloba triloba,7066008
Rudgea panurensis,2910777
Ruellia blechum,5415469
Ruellia brevifolia,5415377
Ruellia chartacea,5415417
Ruellia ciliatiflora,5415406
Ruellia devosiana,5574778
Ruellia elegans,8042534
Ruellia fulgida,5415409
Ruellia humilis,5415395
Ruellia macrophylla,8070973
Ruellia prostrata,5415375
Ruellia repens,7575722
Ruellia simplex,5572994
Ruellia solitaria,5572976
Ruellia squarrosa,8895616
Ruellia tetrastichantha,5576330
Ruellia tuberosa,5415418
Rumex abortivus,4035186
Rumex abyssinicus,4035195
Rumex acetosella angiocarpus,9630289
Rumex acetosella pyrenaicus,6709304
Rumex alexidis,2889020
Rumex alpinus,2888948
Rumex amurensis,4036647
Rumex britannica,6391465
Rumex brownii,2888945
Rumex bucephalophorus,2888993
Rumex bucephalophorus canariensis,8131523
Rumex californicus,4271177
Rumex chrysocarpus,2888988
Rumex confusus,2889024
Rumex conglomeratus,2888963
Rumex cristatus,2889010
Rumex cristatus kerneri,4034971
Rumex cyprius,4034921
Rumex dentatus,2889038
Rumex dentatus halacsyi,8384992
Rumex dimidiatus,4034698
Rumex dissimilis,4923880
Rumex erubescens,8242651
Rumex foliosus,4928630
Rumex frutescens,2888976
Rumex hastatulus,7840099
Rumex hastatus,7739918
Rumex hydrolapathum,7291247
Rumex hymenosepalus,2889015
Rumex japonicus,7291214
Rumex larinii,4032668
Rumex lunaria,4032398
Rumex maritimus athrix,2888942
Rumex muretii,4038177
Rumex nepalensis,7291884
Rumex obovatus,2888987
Rumex obtusifolius,2889011
Rumex obtusifolius sylvestris,7901010
Rumex ogulinensis,4037773
Rumex palustris,4037603
Rumex paraguayensis,2888972
Rumex patientia,2889019
Rumex patientia recurvatus,8191494
Rumex persicarioides,2888984
Rumex pratensis,2889035
Rumex pseudo-alpinus,8216413
Rumex pseudopulcher,4037012
Rumex pulcher,2888978
Rumex pulcher woodsii,7415922
Rumex rugosus,2889037
Rumex sagittatus,4036585
Rumex salicifolius,2888990
Rumex sanguineus,2888960
Rumex schultzei,8274667
Rumex scutatus,2888961
Rumex steudelii,4035793
Rumex sylvestris,4035614
Rumex thyrsiflorus,6391417
Rumex triangulivalvis,6391377
Rumex ucranicus,4035144
Rumex usambarensis,4034949
Rumex venosus,2888994
Rumex vesicarius,2888986
Rumohra adiantiformis,2650944
Rungia klossii,3780376
Rungia pectinata,3780135
Ruschia caroli,8668262
Ruschia geminiflora,12246165
Ruschia tumidula,5555051
Ruscus aculeatus,2769766
Ruscus hypoglossum,2769775
Ruscus hypophyllum,2769757
Russelia equisetiformis,5414601
Russelia sarmentosa,3740764
Ruta chalepensis,3190381
Ruta graveolens,3190382
Ruta villosa,3232972
Rytidosperma auriculatum,4136678
Rytidosperma biannulare,4136636
Rytidosperma caespitosum,4136604
Rytidosperma erianthum,4136422
Rytidosperma geniculatum,4136376
Rytidosperma laeve,4136271
Rytidosperma penicillatum,4135984
Rytidosperma pilosum,2706171
Rytidosperma racemosum,4135762
Rytidosperma richardsonii,4135740
Rytidosperma tenuius,7517279
Sabal bermudana,2732489
Sabal minor,2732511
Sabatia angularis,5414514
Sabatia campestris,5414501
Saccharum arundinaceum,2703911
Saccharum bengalense,2703927
Saccharum brevibarbe,2703918
Saccharum formosanum,4134730
Saccharum officinarum,2703912
Saccharum ravennae,8414646
Saccharum spontaneum,2703935
Sacciolepis indica,2703626
Sacciolepis interrupta,4133083
Sacciolepis striata,2703628
Sageretia thea,3039516
Sagina apetala,8941837
Sagina chilensis,3808541
Sagina decumbens occidentalis,3808643
Sagina japonica,3085389
Sagina maritima,3085407
Sagina maxima,3085404
Sagina micropetala,3808928
Sagina nodosa borealis,3812644
Sagittaria brevirostra,5329149
Sagittaria cuneata,5329097
Sagittaria graminea,5329038
Sagittaria guayanensis,5329055
Sagittaria kurziana,8398369
Sagittaria lancifolia media,5329084
Sagittaria latifolia,5328909
Sagittaria macrophylla,5328952
Sagittaria montevidensis,5329111
Sagittaria montevidensis calycina,5329116
Sagittaria natans,5329088
Sagittaria platyphylla,5329007
Sagittaria rigida,5329027
Sagittaria sagittifolia,5328882
Sagittaria subulata,5329014
Sagittaria trifolia,5328972
Saintpaulia ionantha,6365236
Salacia multiflora,7265706
Salicornia dolichostachya,6035535
Salicornia virginica,8028759
Salix alba,
Salix alba micans,7721780
Salix alba vitellina,7603723
Salix amygdaloides,5372892
Salix atrocinerea,5582546
Salix aurita,5372876
Salix babylonica,5372639
Salix cinerea,5372605
Salix daphnoides,9153437
Salix dunensis,5583057
Salix ehrhartiana,5372754
Salix eleagnos,5372655
Salix eriocephala,5372614
Salix euxina,5927965
Salix forbyana,5581927
Salix fragilis,5372829
Salix fruticosa,7892119
Salix gracilistyla,7104103
Salix helvetica,5582710
Salix humboldtiana,5372914
Salix interior,5372917
Salix jesupii,5372755
Salix koriyanagi,7104172
Salix lasiandra,6362957
Salix melanopsis,5373018
Salix meyeriana,7580239
Salix mollissima,8696073
Salix mucronata,7266648
Salix myricoides,3039668
Salix nigra,5372854
Salix pendulina,5372638
Salix pendulina salamonii,10975414
Salix pentandra,5372647
Salix pseudopentandra,5581908
Salix purpurea,5372800
Salix reichardtii,5583586
Salix serissima,5372979
Salix tetrasperma,5582578
Salmea scandens,3134233
Salmonopuntia salmiana,7280282
Salmonopuntia schickendantzii,12143464
Salpichroa origanifolia,2928796
Salpiglossis sinuata,2932905
Salsola collina,3083953
Salsola gobicola,3758331
Salsola kali,3083957
Salsola kali caroliniana,3758005
Salsola kali ruthenica,8056924
Salsola kali tragus,6447756
Salsola paletzkiana,3757067
Salsola paulsenii,3083955
Salsola ryanii,3756586
Salsola soda,8266023
Salsola villosa,8103486
Salvadora angustifolia,5580748
Salvadora persica,5580727
Salvia aethiopis,2927030
Salvia africana-lutea,4931083
Salvia apiana,2927016
Salvia argentea,2927065
Salvia arrabidae,3884827
Salvia azurea,8283204
Salvia coccinea,9278365
Salvia coerulea,3905638
Salvia dombeyi,3903786
Salvia dumetorum,7749625
Salvia farinacea,2927064
Salvia fruticosa,6412283
Salvia glutinosa,2927026
Salvia greggii,2927038
Salvia hispanica,2926992
Salvia involucrata,3899311
Salvia leucantha,6411750
Salvia longistyla,2927011
Salvia microphylla,2927045
Salvia microphylla neurepia,3895841
Salvia misella,2927058
Salvia napifolia,8123758
Salvia nemorosa,2927028
Salvia nemorosa pseudosylvestris,7394312
Salvia nilotica,3894697
Salvia nutans,2926984
Salvia occidentalis,2927014
Salvia officinalis,2927004
Salvia pallida,3893251
Salvia pinnata,3892031
Salvia plebeia,3891879
Salvia pratensis,2927007
Salvia pratensis haematodes,7796488
Salvia reflexa,2927001
Salvia repens,7307546
Salvia sagittata,3888514
Salvia sclarea,2927000
Salvia serotina,2926987
Salvia sessei,3887736
Salvia splendens,8249932
Salvia stenophylla,3886797
Salvia subincisa,2927015
Salvia sylvestris,2926990
Salvia tiliifolia,2927066
Salvia uliginosa,3882686
Salvia verbenaca,6409706
Salvia verticillata,2926995
Salvia virgata,2927041
Salvia viridis,3883959
Salvia wagneriana,3883845
Salvinia auriculata,5274861
Salvinia cucullata,5579449
Salvinia minima,5274860
Salvinia molesta,5274863
Salvinia natans,5274858
Samanea saman,2972960
Sambucus canadensis,6369819
Sambucus ebulus,2888722
Sambucus gaudichaudiana,3856499
Sambucus nigra,2888728
Sambucus racemosa,2888723
Sambucus sibirica,6369742
Sambucus wightiana,8046858
Samolus ebracteatus,3169311
Samolus valerandi,3169313
Sanchezia oblonga,3778854
Sanchezia parvibracteata,3778815
Sanchezia speciosa,3173030
Sandoricum koetjape,3850843
Sanguisorba annua,3029558
Sanguisorba dodecandra,3029701
Sanguisorba minor,3029430
Sanguisorba minor balearica,3029431
Sanguisorba officinalis,3029627
Sanguisorba tenuifolia,3029717
Sanguisorba verrucosa,3001016
Sanicula crassicaulis,3034844
Sanicula elata,3639353
Sanicula europaea,6027128
Sannantha virgata,3176076
Santalum album,2889785
Santolina chamaecyparissus,3125933
Santolina rosmarinifolia,3125944
Sanvitalia angustifolia,3104104
Sanvitalia procumbens,3104106
Sapindus mukorossi,5421133
Sapindus saponaria,8017915
Sapindus trifoliatus,5421131
Sapium glandulosum,5379918
Sapium sebiferum,5377858
Saponaria calabrica,3812743
Saponaria ocymoides,3085357
Saponaria officinalis,3085360
Saponaria pumilio,7886747
Saraca indica,5359538
Sarcococca coriacea,3988179
Sarcocornia fruticosa,3083613
Sarcocornia perennis,3083615
Saribus rotundifolius,2733431
Sarracenia flava,5421391
Sarracenia leucophylla,5421380
Sarracenia purpurea,5421389
Sarracenia rubra,5421385
Sasa palmata,8362005
Sasa ramosa,5675849
Sasa veitchii,4128359
Satureja hortensis,2926885
Satureja montana,2926884
Sauromatum venosum,2869597
Saururus cernuus,5384932
Saussurea alpina,5404542
Saussurea amara,5404313
Saussurea triangulata,5404660
Sauvagesia erecta,5421109
Saxifraga cuneifolia,7663587
Saxifraga cymbalaria,3753098
Saxifraga exarata moschata,8376021
Saxifraga geum,8223023
Saxifraga granulata,7887000
Saxifraga hirsuta,3032748
Saxifraga hostii,3755568
Saxifraga hypnoides,8028512
Saxifraga lactea,3754355
Saxifraga polita,3752678
Saxifraga rotundifolia,7339396
Saxifraga sibthorpii,3032781
Saxifraga spathularis,3752882
Saxifraga stolonifera,3032762
Saxifraga tridactylites,3032833
Saxifraga umbrosa,3032812
Saxifraga urbium,3754353
Scabiosa ambigua,6710
Scabiosa atropurpurea,2888805
Scabiosa columbaria,2888802
Scabiosa farinosa,4103657
Scabiosa ochroleuca,2888806
Scadoxus multiflorus,2860677
Scaevola taccada,6358362
Scandix australis,6027018
Scandix pecten-veneris,3034233
Schedonnardus paniculatus,2704080
Schenkia spicata,5595243
Scheuchzeria palustris,2865260
Schinus areira,3661832
Schinus longifolius,7412160
Schinus molle,3190642
Schinus polygama,4928873
Schinus terebinthifolia,3660419
Schisandra chinensis,7696841
Schismus arabicus,2704340
Schismus barbatus,2704341
Schizachyrium condensatum,2704451
Schizachyrium maclaudii,4124720
Schizachyrium pseudeulalia,4112185
Schizachyrium sanguineum,2704446
Schizachyrium scoparium,2704432
Schizaea pusilla,2650561
Schizanthus pinnatus,2928843
Schizolobium parahyba,2945453
Schizopepon bryoniifolius,3623060
Schizostachyum brachycladum,4123568
Schizostachyum glaucifolium,2703896
Schizostachyum pergracile,4123063
Schkuhria pinnata,8346536
Schlagintweitia huteri,3115488
Schlagintweitia intybacea,3115482
Schleichera oleosa,3189945
Schlumbergera truncata,5383983
Schmidtia pappophoroides,5674887
Schnella anamesa,8276322
Schnella glabra,2953170
Schoenefeldia gracilis,4122703
Schoenoplectiella articulata,2710683
Schoenoplectiella erecta,2710749
Schoenoplectiella juncoides,2710716
Schoenoplectiella lateriflora,2710793
Schoenoplectiella lineolata,5827388
Schoenoplectiella mucronata,5827389
Schoenoplectiella praelongata,2710735
Schoenoplectiella supina,2710765
Schoenoplectus californicus,2711108
Schoenoplectus glaucus,3584582
Schoenoplectus kuekenthalianus,2710908
Schoenoplectus lacustris,2710941
Schoenoplectus pungens,2711190
Schoenoplectus smithii,2711026
Schoenoplectus tabernaemontani,2711157
Schoenoplectus triqueter,2711033
Schoenus apogon,2709863
Schoenus ferrugineus,2709988
Schotia brachypetala,2959242
Schwenckia americana,7391817
Scilla amoena,2767579
Scilla bifolia,2767506
Scilla bithynica,2767405
Scilla forbesii,2767275
Scilla hyacinthoides,2767320
Scilla ingridiae,2767242
Scilla lilio-hyacinthus,2767389
Scilla luciliae,2767271
Scilla messeniaca,2767302
Scilla mischtschenkoana,2767312
Scilla peruviana,2767432
Scilla rosenii,2767221
Scilla sardensis,2767229
Scilla siberica,8080743
Scilla tmoli,3647528
Scirpoides holoschoenus,2718201
Scirpus atrovirens,2720120
Scirpus cyperinus,2720171
Scirpus georgianus,2720269
Scirpus hattorianus,2720130
Scirpus microcarpus,2717391
Scirpus pallidus,2720150
Scirpus pendulus,2720282
Scirpus polystachyus,2720170
Scleranthus annuus,3085894
Scleranthus annuus polycarpos,7616873
Scleranthus fasciculatus,3594064
Scleranthus perennis,3085895
Scleria gaertneri,6311944
Scleria lacustris,2712667
Scleria polycarpa,2712610
Scleroblitum atriplicinum,3759920
Sclerocarpus africanus,7596704
Sclerochloa dura,2704841
Sclerolaena bicornis,7595748
Sclerolaena calcarata,8228779
Sclerolaena muricata semiglabra,8076240
Scleromitrion diffusum,9264048
Scleromitrion tenelliflorum,2911955
Sclerophylax spinescens,3797400
Scolochloa festucacea,5289769
Scolopia chinensis,3879433
Scolymus grandiflorus,5403745
Scolymus hispanicus,5403742
Scolymus maculatus,5403743
Scoparia dulcis,
Scoparia montevidensis,5414975
Scopolia carniolica,5341850
Scorpiurus muricatus,5358302
Scorzonera hispanica,3110905
Scorzonera laciniata,8286501
Scorzoneroides atlantica,3133497
Scorzoneroides garnironii,3133520
Scorzoneroides muelleri,3133534
Scorzoneroides oraria,3133552
Scribneria bolanderi,2702915
Scrophularia altaica,3739147
Scrophularia auriculata,3170875
Scrophularia canina,3170873
Scrophularia chrysantha,3738504
Scrophularia nodosa,3170886
Scrophularia oblongifolia,7670408
Scrophularia peregrina,3170862
Scrophularia scopolii,8345868
Scrophularia scorodonia,7477038
Scrophularia smithii,7332696
Scrophularia vernalis,7810918
Scutellaria albida,7428462
Scutellaria altissima,5341373
Scutellaria baicalensis,7309014
Scutellaria barbata,5609933
Scutellaria columnae,5609719
Scutellaria drummondii,5341346
Scutellaria havanensis,5341379
Scutellaria incarnata,7308720
Scutellaria minor,5341345
Scutellaria nervosa,5341363
Scutellaria racemosa,5341322
Scutellaria resinosa,5341368
Scutellaria splendens,5608121
Searsia lancea,5421370
Searsia longipes,7321774
Sebaea brachyphylla,3840156
Sebaea zeyheri cleistantha,11638611
Secale cereale,2705966
Secale montanum,2705967
Secale sylvestre,4121040
Securidaca diversifolia,5421445
Sedum album,5362008
Sedum bulbiferum,5690559
Sedum cespitosum,7604836
Sedum confusum,5689983
Sedum dasyphyllum,7172720
Sedum decumbens,2406
Sedum dendroideum,5361995
Sedum diffusum,5361989
Sedum gracile,7936774
Sedum hispanicum,5361982
Sedum lineare,5361983
Sedum lydium,5690814
Sedum mexicanum,5361977
Sedum moranense,5362028
Sedum multiceps,5690334
Sedum oryzifolium,5689774
Sedum pallidum,8016728
Sedum praealtum,5362012
Sedum rubrotinctum,5688562
Sedum sarmentosum,5362004
Sedum sexangulare,5361991
Sedum spathulifolium,5362046
Sedum ternatum,5362037
Seemannia sylvatica,5589197
Selaginella apoda,2688214
Selaginella biformis,3710063
Selaginella braunii,2688218
Selaginella brevifolia,3710748
Selaginella erythropus,7329831
Selaginella kraussiana,2688189
Selaginella moellendorffii,5836522
Selaginella myosurus,4940384
Selaginella perpusilla,7595999
Selaginella plana,2688193
Selaginella stellata,7929062
Selaginella umbrosa,3710342
Selaginella uncinata,2688211
Selaginella vogelii,7961257
Selaginella willdenowii,8688934
Selago canescens,8245540
Selago corymbosa,3734776
Selenicereus anthonyanus,3944930
Selenicereus costaricensis,10197024
Selenicereus grandiflorus,3084466
Selenicereus megalanthus,3942259
Selenicereus monacanthus,9953409
Selenicereus pteranthus,3084462
Selenicereus pteranthus macdonaldeae,3942179
Selenicereus trigonus,10348070
Selenicereus undatus,10334868
Selinum alatum,5538848
Selinum carvifolium,6720
Selkirkia limense,9324713
Semiaquilegia adoxoides,7276576
Semiarundinaria fastuosa,4120602
Sempervivum arachnoideum,4201709
Sempervivum funckii,4200522
Sempervivum globiferum,8091002
Sempervivum globiferum arenarium,4200380
Sempervivum heuffelii,2985707
Sempervivum montanum,8164781
Sempervivum tectorum,2985949
Senecio ampullaceus,3107337
Senecio angulatus,4933568
Senecio bipinnatisectus,3107055
Senecio blochmanae,3107596
Senecio brasiliensis,3107780
Senecio condylus,3108074
Senecio crassiflorus,6064623
Senecio deltoideus,3106784
Senecio diaschides,3108272
Senecio doria,3108191
Senecio doronicum,3107708
Senecio elegans,7819589
Senecio eremophilus,3107007
Senecio eremophilus eremophilus,7223019
Senecio eremophilus kingii,6299961
Senecio esleri,3107406
Senecio glastifolius,8419686
Senecio grandiflorus,8336087
Senecio grisebachii,3107977
Senecio inaequidens,3109086
Senecio leucanthemifolius,7624085
Senecio linearifolius,3108807
Senecio lineatus,3107334
Senecio macroglossus,3107720
Senecio madagascariensis,3107722
Senecio ovatus,3107361
Senecio parviflorus,4223591
Senecio pterophorus,3107177
Senecio quadridentatus,3107661
Senecio sarracenicus,7903764
Senecio skirrhodon,3108348
Senecio smithii,3108356
Senecio spartioides,3107552
Senecio squalidus,3109117
Senecio squalidus rupestris,4217587
Senecio sylvaticus,3107987
Senecio tamoides,3107187
Senecio vernalis,6063730
Senecio vestitus,8018908
Senecio viravira,3107244
Senegalia catechu,3796190
Senegalia hayesii,2981234
Senegalia pennata,8381471
Senegalia polyacantha,3795911
Senegalia polyphylla,2980360
Senegalia rugata,3795863
Senegalia senegal,3977346
Senna aculeata,2957319
Senna alata,2956947
Senna alexandrina,2958032
Senna angustisiliqua,2957631
Senna artemisioides,7679480
Senna artemisioides artemisioides,7278489
Senna auriculata,2956966
Senna bacillaris,2957751
Senna barclayana,2956964
Senna bauhinioides,2958096
Senna bicapsularis,2958076
Senna corymbosa,2957431
Senna didymobotrya,2957556
Senna floribunda,2957241
Senna fruticosa,2957323
Senna guatemalensis,2957463
Senna hirsuta,2958100
Senna hirsuta puberula,2958112
Senna italica,2957095
Senna italica arachoides,2957096
Senna leiophylla,2957423
Senna macranthera,2957977
Senna multiglandulosa,2957656
Senna multijuga,2957158
Senna obtusifolia,2957408
Senna occidentalis,2957966
Senna pallida,2957031
