"scientificName","speciesKey"
"verbascum montanum schrad.",3171949
"leiosandra cuspidata raf.",3171949
"verbascum schraderi g.mey.",3171949
"verbascum crassifolium dc.",3171949
"verbascum officinarum crantz",3171949
"verbascum seminigrum fr.",3171949
"galium septentrionale roem. & schult.",2914338
"galium boreale var. ciliatum nakai",2914338
"galium boreale var. boreale",2914338
"galium boreale var. intermedium dc.",2914338
"galium boreale var. typicum rouy",2914338
"galium boreale var. kamtschaticum (maxim.) nakai",2914338
"galium boreale var. hyssopifolium (hoffm.) serg., 1936",2914338
"galium boreale subsp. septentrionale (roem. & schult.) h.hara",2914338
"galium boreale var. linearifolium rydb.",2914338
"bidens tripartita var. tripartita",5391862
"bidens tripartitus subsp. tripartitus",5391862
"bidens comosa (a.gray) wiegand",5391862
"bidens tripartita subsp. bullata (l.) rouy",5391862
"bidens tripartita var. integra koch",5391862
"bidens tripartita f. pumila (retz.) roth",5391862
"bidens tripartita var. repens (d.don) sherff",5391862
"bidens tripartita f. minor wimm. & grab.",5391862
"bidens fastigiata michalet",5391862
"grossularia reclinata (l.) mill.",2986185
"ribes grossularia l.",2986185
"ribes uva-crispa subsp. uva-crispa",2986185
"ribes uva-crispa var. sativum dc.",2986185
"grossularia uva-crispa (l.) mill.",2986185
"ribes uva-crispa var. pubescens gren.",2986185
"ribes uva-crispa var. grossularia (l.) p.fourn., 1936",2986185
"ribes uva-crispa subsp. grossularia (l.) schübl. & g.martens",2986185
"ribes uva-crispa var. grossularia (l.) maire",2986185
"sh1305778.09fu",5403296
"soyeria paludosa (l.) godr.",5403296
"aracium paludosum (l.) monnier",5403296
"hieracium paludosum l.",5403296
"aracium paludosum (l.) dulac",5403296
"geranium pusillum burm.f.",2890212
"geranium circinatum kit., 1864",2890212
"geranium pusillum var. albiflorum opiz",2890212
"geranium elatum picard",2890212
"geranium hybridum hausskn.",2890212
"primula acaulis (l.) l.",5414335
"primula vulgaris subsp. vulgaris",5414335
"primula acaulis (l.) hill",5414335
"sh0885707.09fu",5414335
"primula vulgaris subsp. rubra (sm.) arcang.",5414335
"primula grandiflora lam.",5414335
"primula acaulis subsp. acaulis",5414335
"primula hybrida schrank",5414335
"primula vulgaris subsp. sibthorpii (hoffmanns.) w.w.sm. & forrest",5414335
"sedum album subsp. album",5362008
"sedum album subsp. micranthum (bastard ex dc.) syme",5362008
"sedum album var. micranthum (bastard ex dc.) dc.",5362008
"sedum micranthum bastard ex dc.",5362008
"leucosedum album (l.) fourr.",5362008
"sedum album var. album",5362008
"sedum albellum willk.",5362008
"sedum album var. pallens hartm.",5362008
"oreosedum album (l.) grulich",5362008
"thysselinum palustre (l.) hoffm.",3634395
"thyselium palustre (l.) raf.",3634395
"calestania palustris (l.) koso-pol.",3634395
"selinum palustre l.",3634395
"peucedanum palustre f. latisectum thell.",3634395
"peucedanum palustre linnaeus, 1753",3634395
"viola tricolor subsp. tricolor",5331347
"viola tricolor subsp. curtisii (e.forst.) syme",5331347
"viola curtisii e.forst.",5331347
"viola tricolor subsp. saxatilis (f.w.schmidt) arcang.",5331347
"viola saxatilis f.w.schmidt",5331347
"viola tricolor subsp. subalpina gaudin",5331347
"viola saxatilis subsp. saxatilis",5331347
"viola saxatilis subsp. curtisii (e.forst.) kirschner & skalický",5331347
"viola matutina klokov",5331347
"viola hirta var. hirsuta lange",5664290
"sh0966148.09fu",5664290
"viola sylvestris bubani, 1901",5664290
"viola hirta var. vulgaris rchb.",5664290
"viola hirsuta schult., 1819",5664290
"viola hirta subsp. calcarea (bab.) e.f.warb.",5664290
"viola baurieri sennen & gonzalo",5664290
"viola foudrasi jord.",5664290
"viola bergadensis sennen",5664290
"abies alba subsp. alba",2685484
"abies pectinata (lam.) lam. & dc.",2685484
"picea excelsa wender.",2685484
"pinus picea l.",2685484
"abies nobilis a.dietr.",2685484
"abies excelsa link",2685484
"myrica gale subsp. tomentosa (c.dc.) a.e.murray",5414202
"myrica tomentosa (c.dc.) asch. & graebn.",5414202
"myrica gale var. gale",5414202
"myrica gale subsp. gale",5414202
"myrica gale var. subglabra (a.chev.) fernald",5414202
"gale palustris (lam.) a.chev.",5414202
"myrica gale var. tomentosa c.dc.",5414202
"myrica gale subsp. tomentosa c.dc.",5414202
"myrica palustris lam.",5414202
"atriplex patula var. patula",3083728
"atriplex angustifolia sm.",3083728
"atriplex patula var. bracteata",3083728
"atriplex patula var. angustifolia rodway",3083728
"atriplex patula subsp. patula",3083728
"atriplex patula var. angustissima (wallr.) wimm. & grab.",3083728
"atriplex patula var. erecta (huds.) lange",3083728
"armola mixta montandon",3083728
"atriplex patula var. salina (desv.) p.fourn.",3083728
"anacamptis pyramidalis var. pyramidalis",2808330
"anacamptis pyramidalis subsp. pyramidalis",2808330
"orchis pyramidalis l.",2808330
"anacamptis pyramidalis subsp. tanayensis (chenevard) p.quentin",2808330
"anacamptis pyramidalis var. tanayensis chenevard",2808330
"aceras pyramidalis (l.) rchb.f.",2808330
"anacamptis berica doro",2808330
"anacamptis pyramidalis var. dunensis londo, kreutz & slings",2808330
"anacamptis pyramidalis f. albiflora borg",2808330
"epilobium tetragonum subsp. tetragonum",7322563
"epilobium adnatum griseb.",7322563
"epilobium tetragonum subsp. adnatum (griseb.) rouy & e.g.camus",7322563
"chamaenerion tetragonum (l.) moench",7322563
"epilobium tetragonum subsp. adnatum (griseb.) cabanès",7322563
"epilobium tetragonum f. stenophyllum (hausskn.) hegi",7322563
"andromeda glaucophylla link",5333413
"andromeda polifolia var. glaucophylla (link) dc.",5333413
"andromeda polifolia var. polifolia",5333413
"andromeda polifolia var. latifolia aiton",5333413
"andromeda polifolia subsp. pumila v.m.vinogr.",5333413
"sh1018134.09fu",5333413
"andromeda polifolia subsp. glaucophylla (link) hultén",5333413
"andromeda polifolia var. latifolia pall.",5333413
"andromeda polifolia subsp. polifolia",5333413
"stuckenia pectinata (l.) börner",7871428
"potamogeton pectinatus var. pectinatus",7871428
"potamogeton helveticus (g.fisch.) w.koch",7871428
"potamogeton pectinatus subsp. pectinatus",7871428
"potamogeton borealis raf.",7871428
"potamogeton pectinatus var. interruptus (kit.) asch.",7871428
"potamogeton helveticus (g.fisch.) e.baumann, 1925",7871428
"potamogeton miniatus y.d.chen",7871428
"potamogeton filiformis var. borealis (raf.) h.st.john",7871428
"verbena officinalis var. officinalis",2925529
"verbena rumelica velen.",2925529
"fumaria officinalis subsp. officinalis",5334217
"fumaria officinalis f. officinalis",5334217
"fumaria officinalis var. media (loisel.) cout., 1892",5334217
"fumaria officinalis var. minor w.d.j.koch",5334217
"fumaria officinalis var. tenuiflora fr.",5334217
"fumaria capreolata subsp. media (loisel.) ball",5334217
"fumaria officinalis var. pycnantha loret & barrandon",5334217
"polygonum viviparum l.",2889299
"persicaria vivipara (l.) ronse decr.",2889299
"bistorta vivipara (l.) gray",2889299
"polygonum insulare maximova",2889299
"polygonum littorale (greene) fedde",2889299
"bistorta vivipara subsp. macounii (small ex macoun) soják",2889299
"polygonum camptostachys gand.",2889299
"polygonum viviparum var. alpinum wahlenb.",2889299
"gnaphalium dioicum l.",5385604
"antennaria dioica var. gallica e.g.camus",5385604
"antennaria dioica var. borealis e.g.camus",5385604
"sh1301177.09fu",5385604
"antennaria dioeca (l.) gaertn.",5385604
"antennaria parviflora nutt.",5385604
"antennaria hibernica braun-blanq.",5385604
"antennaria dioica var. dioica",5385604
"antennaria dioica var. hyperborea (d.don) dc.",5385604
"rorippa palustris subsp. palustris",3053168
"nasturtium palustre (l.) dc.",3053168
"rorippa palustris subsp. hispida (desv.) jonsell",3053168
"rorippa islandica var. fernaldiana butters & abbe",3053168
"rorippa palustris var. fernaldiana (butters & abbe) stuckey",3053168
"rorippa palustris subsp. fernaldiana (butters & abbe) jonsell",3053168
"rorippa islandica var. glabrata (lunell) butters & abbe",3053168
"rorippa palustris var. occidentalis (s.watson) rollins",3053168
"rorippa islandica var. occidentalis (s.watson) butters & abbe",3053168
"carduus crispus subsp. multiflorus (gaudin) gremli",3114649
"carduus crispus subsp. multiflorus (gaudin) franco",3114649
"carduus crispus subsp. crispus",3114649
"carduus crispus var. albus makino, 1929",3114649
"carduus crispus subsp. occidentalis arènes",3114649
"sh1042373.09fu",3114649
"carduus agrestis a.kern.",3114649
"carduus crispus var. intermedius wimm. & grab.",3114649
"carduus multiflorus gaudin",3114649
"geranium pyrenaicum subsp. pyrenaicum",2890122
"geranium pyrenaicum subsp. lusitanicum (samp.) s.ortiz",2890122
"geranium pyrenaicum var. umbrosum (waldst. & kit.) dc.",2890122
"euphorbia amygdaloides subsp. amygdaloides",3065239
"euphorbia amygdaloides subsp. robbiae (turrill) stace",3065239
"euphorbia sylvatica l. ex bonnier & layens, 1894",3065239
"characias amygdaloides (l.) gray",3065239
"euphorbia sylvatica l. ex jacq., 1776",3065239
"euphorbia sylvatica l.",3065239
"euphorbia amygdaloides var. robbiae (turrill) radcl.-sm.",3065239
"euphorbia chaixiana timb.-lagr.",3065239
"schedonorus giganteus (l.) holub",8368313
"lolium giganteum (l.) darbysh.",8368313
"bromus giganteus l.",8368313
"schedonorus giganteus (l.) soreng & terrell",8368313
"festuca gigantea var. triflora (l.) alef.",8368313
"avena gigantea (l.) salisb.",8368313
"bromus giganteus var. triflorus sweet",8368313
"drymonaetes limiteana gand., 1891",8368313
"carex elata subsp. elata",2724729
"carex elata subsp. omskiana (meinsh.) jalas",2724729
"carex omskiana meinsh.",2724729
"carex hudsonii a.benn.",2724729
"carex stricta gooden.",2724729
"carex stricta var. reticulosa (peterm.) rouy",2724729
"carex cespitosa var. elata (all.) fiori",2724729
"carex elata f. stenocarpa (junge) soó",2724729
"carex elata var. homalocarpa (peterm.) asch. & graebn.",2724729
"pinguicula vulgaris var. vulgaris",5415065
"pinguicula vulgaris subsp. vulgaris",5415065
"pinguicula vulgaris var. alpicola rchb.",5415065
"pinguicula bicolor (nordst. ex fr.) wolosz.",5415065
"pinguicula vulgaris var. gypsophila (wallr.) rchb.fil.",5415065
"pinguicula villosa gunnerus",5415065
"pinguicula vulgaris subsp. alpicola (rchb.) rouy",5415065
"pinguicula gypsophila wallr.",5415065
"sium erectum huds.",3034699
"berula angustifolia (l.) mert. & w.d.j.koch",3034699
"sium angustifolium l.",3034699
"berula erecta f. submersa",3034699
"siella erecta (huds.) pimenov",3034699
"berula erecta var. incisa (torr.) cronquist",3034699
"berula incisa (torr.) g.n.jones",3034699
"apium berula (gouan) caruel",3034699
"thelypteris phegopteris (l.) sloss.",2651330
"dryopteris phegopteris (l.) c.chr.",2651330
"phegopteris polypodioides fée",2651330
"polypodium phegopteris l.",2651330
"thelypteris phegopteris (l.) sloss. ex rydb.",2651330
"aspidium phegopteris (l.) baumg.",2651330
"lastrea phegopteris (l.) bory",2651330
"gymnocarpium phegopteris (l.) newman",2651330
"nephrodium phegopteris (l.) prantl",2651330
"dactylorhiza incarnata subsp. incarnata",8248593
"dactylorhiza incarnata var. cruenta (o.f.müll.) hyl.",8248593
"dactylorhiza fistulosa h.baumann & künkele",8248593
"dactylorhiza incarnata subsp. coccinea (pugsley) soó",8248593
"dactylorhiza incarnata var. ochroleuca (wüstnei ex boll) hyl.",8248593
"dactylorhiza incarnata subsp. cruenta (o.f.müll.) p.d.sell",8248593
"dactylorhiza latifolia (l.) soó",8248593
"dactylorhiza incarnata var. lobelii (verm.) soó",8248593
"cyanus segetum hill",3089561
"centaurea cyanus subsp. coa rech.fil.",3089561
"centaurea cyanocephala velen.",3089561
"centaurea cyanus var. denudata suksd.",3089561
"centaurea pulchra dc.",3089561
"centaurea segetalis salisb.",3089561
"rumex aquaticus subsp. hydrolapathum (huds.) bonnier & layens",7291247
"allium vineale subsp. vineale",7792960
"allium vineale var. purpureum h.p.g.koch",7792960
"allium vineale subsp. compactum (thuill.) k.richt.",7792960
"allium vineale var. compactum (thuill.) lej. & courtois",7792960
"allium vineale var. asperiflorum regel",7792960
"allium affine boiss. & heldr.",7792960
"allium vineale var. compactum (thuill.) mérat",7792960
"allium sphaerocephalum crome ex schltdl.",7792960
"allium vineale var. capsuliferum syme",7792960
"juncus tenuis var. tenuis",2702084
"juncus macer gray",2702084
"juncus lucidus hochst.",2702084
"juncus tenuis var. williamsii fernald",2702084
"juncus tenuis subsp. bicornis (michx.) p.fourn.",2702084
"juncus tenuis var. multicornis e.mey.",2702084
"juncus aristatus link, 1821",2702084
"juncus macer var. williamsii (fernald) fernald",2702084
"juncus tenuis var. bicornis (michx.) e.mey.",2702084
"cardamine amara subsp. amara",3046044
"cardamine amara subsp. austriaca marhold",3046044
"cardamine amara var. hirta wimm. & grab.",3046044
"cardamine amara subsp. opicii čelak.",3046044
"cardamine amara var. erubescens peterm.",3046044
"cardamine opizii c.presl & j.presl",3046044
"cardamine amara subsp. opizii (c.presl & j.presl) čelak.",3046044
"cardamine hirta wimm. & grab., 1827",3046044
"cardamine amara var. umbrosa (lej.) dc.",3046044
"potentilla argentea subsp. argentea",8011540
"potentilla argentea var. demissa (jord.) rouy & e.g.camus",8011540
"potentilla argentea var. tenuiloba (jord.) a.f.schwarz",8011540
"potentilla argentea var. demissa (jord.) lehm.",8011540
"potentilla argentea subsp. tenuiloba (jord.) o.schwarz",8011540
"potentilla tenuiloba jord.",8011540
"potentilla demissa jord.",8011540
"potentilla argentea var. decumbens (jord.) focke",8011540
"potentilla argentea f. tenuiloba (jord.) sagorski & gus.schneider",8011540
"petasites hybridus subsp. hybridus",9490132
"petasites officinalis moench",9490132
"petasites vulgaris desf.",9490132
"tussilago petasites l.",9490132
"cineraria hybrida (l.) bernh.",9490132
"petasites officinalis var. hybridus (l.) p.fourn.",9490132
"petasites pratensis jord.",9490132
"petasites major cariot & st.-lag., 1889",9490132
"petasites reuterianus jord. ex nyman",9490132
"centaurium erythraea subsp. erythraea",5414457
"centaurium erythraea var. erythraea",5414457
"centaurium umbellatum gilib.",5414457
"centaurium vulgare rafn",5414457
"centaurium erythraea var. capitatum (willd.) melderis",5414457
"erythraea centaurium (l.) pers.",5414457
"centaurium minus moench",5414457
"erythraea centaurium (l.) borkh.",5414457
"centaurium minus garsault",5414457
"carex verna chaix",2727655
"carex caryophyllea var. caryophyllea",2727655
"carex microtricha franch.",2727655
"carex ruthenica v.i.krecz.",2727655
"carex caryophyllea var. microtricha (franch.) kük.",2727655
"carex praecox jacq.",2727655
"sh1307229.09fu",2727655
"carex caryophyllea f. gynobasis p.fourn.",2727655
"carex reflexa hoppe",2727655
"thlaspi baicalense dc.",3052680
"reseda lutea subsp. lutea",3040252
"reseda lutea var. lutea",3040252
"reseda benitoi sennen",3040252
"reseda phiteuma neck.",3040252
"reseda lutea var. nutans boiss.",3040252
"reseda lutea var. crispa (mill.) klett & richt.",3040252
"reseda lutea subsp. gracilis (ten.) arcang.",3040252
"reseda lutea var. integrifolia abdallah & de wit",3040252
"reseda mucronata tineo",3040252
"verbascum nigrum subsp. nigrum",3171945
"verbascum nigrum var. tomentosum bab.",3171945
"lychnitis nigra (l.) fourr.",3171945
"verbascum nigrum subsp. abietinum (borbás) i.k.ferguson",3171945
"verbascum chaixii var. urticifolium (lam.) rouy",3171945
"verbascum nigrum var. lanatum (schrad.) sond.",3171945
"verbascum thyrsoideum host",3171945
"hordeum murinum subsp. murinum",7886346
"hordeum murinum subsp. leporinum (link) arcang.",7886346
"hordeum murinum subsp. glaucum (steud.) tzvelev",7886346
"hordeum leporinum link",7886346
"hordeum glaucum steud.",7886346
"hordeum murale salisb., 1796",7886346
"critesion murinum (l.) á.löve",7886346
"hordeum boreale gand.",7886346
"hordeum murinum var. glaucescens zapal.",7886346
"coronilla depressa kit. ex jáv.",5353750
"hippocrepis perennis lam.",5353750
"carex monile tuck.",2722046
"carex vesicaria var. vesicaria",2722046
"carex vesicaria var. monile (tuck.) fernald",2722046
"carex turfacea j.f.gmel., 1791",2722046
"carex vesicaria f. pendulina blytt",2722046
"carex vesicaria var. raeana (boott) fernald",2722046
"carex exsiccata var. pungens l.h.bailey",2722046
"carex furcata lapeyr.",2722046
"carex vesicaria var. monile (tuck.) boeckeler",2722046
"eryngium campestre subsp. contractum (micheletti) degen",3034426
"eryngium amethystinum comolli",3034426
"eryngium virens link",3034426
"eryngium vulgare lam.",3034426
"trichophorum cespitosum subsp. cespitosum",2710592
"trichophorum cespitosum subsp. germanicum (palla) hegi",2710592
"trichophorum germanicum (palla) hegi",2710592
