rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Senecio viscosus L.,Senecio viscosus L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,3,9,2,wfo-0000095374,urn:lsid:ipni.org:names:248231-1,GCC-D012C7B2-69E1-45EC-A440-5F9841D6FB19,Senecio viscosus,species,wfo-4000035060,L.,Asteraceae,"","",,Senecio,"",viscosus,"",species,Valid,Sp. Pl. : 868 (1753),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 2: 868. 1753 [1 May 1753]  to Sp. Pl. : 868 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-51",http://www.theplantlist.org/tpl1.1/record/gcc-51556,The Asteraceaae TEN,A,gcc-51556,"",FALSE,"","","",Not a synonym
Senecio vulgaris L.,Senecio vulgaris L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,10,1,wfo-0000137259,urn:lsid:ipni.org:names:907702-1,GCC-2D1DA8BB-441E-4C95-8617-95092C095457,Senecio dubitabilis,species,wfo-4000035060,C.Jeffrey & Y.L.Chen,Asteraceae,"","",,Senecio,"",dubitabilis,"",species,Valid,Kew Bull. 39(2): 427 (1984),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Kew Bull. 39(2): 427. 1984 [13 Jul 1984]  to Kew Bull. 39(2): 427 (1984), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1",http://www.theplantlist.org/tpl1.1/record/gcc-97947,The Asteraceaae TEN,A,gcc-97947,"",TRUE,Synonym,wfo-0000100609,Senecio vulgaris var. dubius,""
Silene dioica subsp. dioica,Silene dioica subsp. dioica (L.) Clairv.,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,14,11,1,wfo-0000440478,urn:lsid:ipni.org:names:157239-1,624975,Silene dioica,species,wfo-4000035363,(L.) Clairv.,Caryophyllaceae,"","",,Silene,"",dioica,"",species,Valid,Man. Herbor. Suisse : 146 (1811),Accepted,"",wfo-0000360004,,"Source in seed data: cmp Update namepublishedIn from Man. Herbor. Suisse 146 1811  to Man. Herbor. Suisse : 146 (1811), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record",http://www.theplantlist.org/tpl1.1/record/kew-2488209,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2488209,"",FALSE,"","","",""
Silene latifolia subsp. alba,Silene latifolia subsp. alba (Miller) Greuter & Burdet,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,1,1,wfo-0000440845,urn:lsid:ipni.org:names:921549-1,625456,Silene latifolia  subsp. alba,subspecies,wfo-0000440842,(Mill.) Greuter & Burdet,Caryophyllaceae,"","",,Silene,"",latifolia,alba,subspecies,Valid,Willdenowia 12: 189 (1982),Accepted,"",wfo-0000359888,,"Source in seed data: cmp Update namepublishedIn from Willdenowia 12: 189 1982  to Willdenowia 12: 189 (1982), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-24886",http://www.theplantlist.org/tpl1.1/record/kew-2488692,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2488692,"",FALSE,"","","",""
Silene vulgaris subsp. vulgaris,Silene vulgaris subsp. vulgaris (Moench) Garcke,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,2,1,wfo-0000440200,urn:lsid:ipni.org:names:158668-1,624606,Silene vulgaris,species,wfo-4000035363,(Moench) Garcke,Caryophyllaceae,"","",,Silene,"",vulgaris,"",species,Valid,"Fl. N. Mitt.-Deutschland , ed. 9: 64 (1869)",Accepted,"",wfo-0000561771,,"Source in seed data: cmp Update namepublishedIn from Fl. N. Mitt.-Deutschland ed. 9: 64 1869  to Fl. N. Mitt.-Deutschland , ed. 9: 64 (1869), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplant",http://www.theplantlist.org/tpl1.1/record/kew-2487840,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2487840,"",TRUE,Synonym,wfo-0001291697,Silene vulgaris subsp. vulgaris,""
Sinapis arvensis L.,Sinapis arvensis L.,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,12,3,1,wfo-0000432651,urn:lsid:ipni.org:names:288960-1,613323,Sinapis arvensis,species,wfo-4000035420,L.,Brassicaceae,"","",,Sinapis,"",arvensis,"",species,Valid,Sp. Pl. : 668 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 668 1753  to Sp. Pl. : 668 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2476411 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2476411,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2476411,"",TRUE,Synonym,wfo-0000442242,Sinapis arvensis f. orientalis,smallest ID
Sisyrinchium montanum Greene,Sisyrinchium montanum Greene,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,4,1,wfo-0000786519,urn:lsid:ipni.org:names:441187-1,325079,Sisyrinchium montanum,species,wfo-4000035553,Greene,Iridaceae,"","",,Sisyrinchium,"",montanum,"",species,Valid,Pittonia 4: 33 (1899),Accepted,"","",,"Source in seed data: iplants Update namepublishedIn from Pittonia 4(20): 33. 1899 [17 Mar 1899]  to Pittonia 4: 33 (1899), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/rec",http://www.theplantlist.org/tpl1.1/record/kew-325079,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-325079,"",FALSE,"","","",""
Sonchus arvensis L.,Sonchus arvensis L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,5,1,wfo-0001377951,urn:lsid:ipni.org:names:240665-2,240665-2,Sonchus arvensis var. nanus,variety,"",Phil.,Asteraceae,"","",,Sonchus,"",arvensis,nanus,variety,"",Anales Univ. Chile 87: 326 (1894),Unchecked,"","",,"Source in seed data: ipni Update namepublishedIn from Anales Univ. Chile 87: 326. 1894  to Anales Univ. Chile 87: 326 (1894), information provided by Alan E. on email Jun. 07 2021",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:240665-2,The Asteraceaae TEN,A,"","",FALSE,"","","",""
Sonchus oleraceus L.,Sonchus oleraceus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,6,1,wfo-0000069236,urn:lsid:ipni.org:names:250268-1,GCC-214E5882-A24D-421C-B70B-3033D38E17EB,Sonchus oleraceus,species,wfo-4000035760,L.,Asteraceae,"","",,Sonchus,"",oleraceus,"",species,Valid,Sp. Pl. : 794 (1753),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 794 1753  to Sp. Pl. : 794 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-26069 >The Plant Li",http://www.theplantlist.org/tpl1.1/record/gcc-26069,The Asteraceaae TEN,A,gcc-26069,"",TRUE,Synonym,wfo-0000093326,Sonchus oleraceus var. asper,""
Spergularia rubra,Spergularia rubra (L.) J. Presl & C. Presl,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,7,1,wfo-0000436420,urn:lsid:ipni.org:names:158983-1,618974,Spergularia rubra,species,wfo-4000035930,J.Presl & C.Presl,Caryophyllaceae,"","",,Spergularia,"",rubra,"",species,Valid,Fl. Cech. : 94 (1819),Accepted,"",wfo-0000546588,,"Source in seed data: cmp Updated scientificnameAuthorship from (L.) J.Presl & C.Presl to J.Presl & C.Presl, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2482087",http://www.theplantlist.org/tpl1.1/record/kew-2482087,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2482087,"",FALSE,"","","",""
Sphallerocarpus gracilis,Sphallerocarpus gracilis (Besser ex Trevir.) Koso-Pol.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,8,1,wfo-0000434795,urn:lsid:ipni.org:names:849160-1,616550,Sphallerocarpus gracilis,species,wfo-4000036024,Koso-Pol.,Apiaceae,"","",,Sphallerocarpus,"",gracilis,"",species,Valid,"Bull. Soc. Imp. Naturalistes Moscou , n.s., 29: 202 (1915 publ. 1916)",Accepted,"",wfo-0000599006,,"Source in seed data: cmp Updated scientificnameAuthorship from (Besser ex Trevir.) Koso-Pol. to Koso-Pol., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2479648 ",http://www.theplantlist.org/tpl1.1/record/kew-2479648,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2479648,"",FALSE,"","","",""
Stellaria graminea L.,Stellaria graminea L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,9,1,wfo-0000436380,urn:lsid:ipni.org:names:156675-3,618919,Stellaria graminea,species,wfo-4000036401,L.,Caryophyllaceae,"","",,Stellaria,"",graminea,"",species,Valid,Species Plantarum 2  1753,Accepted,"","",,"Source in seed data: cmp Updated namepublishedIn from Sp. Pl. 421 1753  to Species Plantarum 2  1753 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2482031 >The",http://www.theplantlist.org/tpl1.1/record/kew-2482031,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2482031,"",FALSE,"","","",""
Stellaria media,Stellaria media (L.) Vill.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,10,1,wfo-0000436325,urn:lsid:ipni.org:names:30072255-2,618826,Stellaria media,species,wfo-4000036401,(L.) Vill.,Caryophyllaceae,"","",,Stellaria,"",media,"",species,Valid,Hist. Pl. Dauphiné (Villars) 3(2): 615. 1789 [12 Sep-22 Oct 1789],Accepted,"",wfo-0000527832,,"Source in seed data: cmp Updated namepublishedIn from Hist. Pl. Dauphiné 3: 615 1789  to Hist. Pl. Dauphiné (Villars) 3(2): 615. 1789 [12 Sep-22 Oct 1789] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=ht",http://www.theplantlist.org/tpl1.1/record/kew-2481938,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2481938,"",FALSE,"","","",""
Tanacetum vulgare,Tanacetum vulgare,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,11,1,wfo-0000114512,urn:lsid:ipni.org:names:252568-1,GCC-56E0B6B9-1812-43B8-859F-63B1119ED590,Tanacetum vulgare,species,wfo-4000037526,L.,Asteraceae,"","",,Tanacetum,"",vulgare,"",species,Valid,Sp. Pl. : 844 (1753),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 844 1753  to Sp. Pl. : 844 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-76001 >The Plant Li",http://www.theplantlist.org/tpl1.1/record/gcc-76001,The Asteraceaae TEN,A,gcc-76001,"",FALSE,"","","",""
Taraxacum ruderalia agg.,Taraxacum ruderalia agg.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,TRUE,15,1,1,wfo-4000037583,urn:lsid:ipni.org:names:328762-2,"",Taraxacum,genus,wfo-7000000146,F.H.Wigg.,Asteraceae,"","",,Taraxacum,"","","",genus,Valid,Prim. Fl. Holsat. : 56 (1780),Accepted,"","",,Source in seed data: TPL1.1 More details could be found in <a href=http://www.theplantlist.org/1.1/browse/A/Compositae/Taraxacum/ >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/browse/A/Compositae/Taraxacum/ >The Plant List ,"",The Asteraceaae TEN,A,"","",FALSE,"","","",Accepted
Thlaspi arvense L.,Thlaspi arvense L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,3,2,1,wfo-0000410873,urn:lsid:ipni.org:names:53451-3,575291,Thlaspi arvense,species,wfo-4000038223,L.,Brassicaceae,"","",,Thlaspi,"",arvense,"",species,Valid,Species Plantarum 2  1753,Accepted,"","",,"Source in seed data: cmp Updated namepublishedIn from Sp. Pl. 641 1753  to Species Plantarum 2  1753 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2437621 >The",http://www.theplantlist.org/tpl1.1/record/kew-2437621,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2437621,"",FALSE,"","","",""
Trifolium hybridum L.,Trifolium hybridum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,3,1,wfo-0000213009,urn:lsid:ipni.org:names:30240399-2,8085,Trifolium hybridum,species,wfo-4000039133,L.,Fabaceae,Papilionoideae,"",,Trifolium,"",hybridum,"",species,Valid,Sp. Pl.: 766 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 766 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8085 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/439112,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-8085,"",FALSE,"","","",""
Trifolium pratense L.,Trifolium pratense L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,4,1,wfo-0000213053,urn:lsid:ipni.org:names:523575-1,8127,Trifolium pratense,species,wfo-4000039133,L.,Fabaceae,Papilionoideae,"",,Trifolium,"",pratense,"",species,Valid,Sp. Pl.: 768 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 768 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8127 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/440043,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-8127,"",FALSE,"","","",""
Trifolium repens L.,Trifolium repens L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,5,1,wfo-0000213062,urn:lsid:ipni.org:names:523626-1,8135,Trifolium repens,species,wfo-4000039133,L.,Fabaceae,Papilionoideae,"",,Trifolium,"",repens,"",species,Valid,Sp. Pl.: 767 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 767 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8135 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/439997,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-8135,"",TRUE,Synonym,wfo-0001061248,Trifolium repens f. repens,""
Tripleurospermum inodorum,Tripleurospermum inodorum (L.) Sch.-Bip,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,6,1,wfo-0000014118,urn:lsid:ipni.org:names:256500-1,GCC-C66A8092-CDD6-4B2A-8C47-B81B144093F8,Tripleurospermum inodorum,species,wfo-4000039281,(L.) Sch.Bip.,Asteraceae,"","",,Tripleurospermum,"",inodorum,"",species,Valid,Tanaceteen : 32 (1844),Accepted,"",wfo-0000084296,,"Source in seed data: gcc Update namepublishedIn from Tanacet. 32 1844  to Tanaceteen : 32 (1844), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-113650 >The Plant",http://www.theplantlist.org/tpl1.1/record/gcc-113650,The Asteraceaae TEN,A,gcc-113650,"",FALSE,"","","",""
Tripleurospermum maritimum subsp. subpolare,Tripleurospermum maritimum subsp. subpolare (Pobed.) Hämet-Ahti,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,7,1,wfo-0000031808,urn:lsid:ipni.org:names:256523-1,GCC-BA721F67-B068-4938-A7D1-DF4C68077EC4,Tripleurospermum subpolare,species,wfo-4000039281,Pobed.,Asteraceae,"","",,Tripleurospermum,"",subpolare,"",species,Valid,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 21: 347 (1961),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 21: 347. 1961  to Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 21: 347 (1961), information provided by Alan E. on email Jun. 07 20",http://www.theplantlist.org/tpl1.1/record/gcc-130755,The Asteraceaae TEN,A,gcc-130755,"",TRUE,Synonym,wfo-0000104541,Tripleurospermum maritimum subsp. subpolare,""
Tripleurospermum tetragonospermum,Tripleurospermum tetragonospermum (F. Schmidt) Pobed.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,8,1,wfo-0000007796,urn:lsid:ipni.org:names:256528-1,GCC-89592616-467B-49F7-AB2E-AA45DC2C29AC,Tripleurospermum tetragonospermum,species,wfo-4000039281,(F.Schmidt) Pobed.,Asteraceae,"","",,Tripleurospermum,"",tetragonospermum,"",species,Valid,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 21: 346 (1961),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 21: 346. 1961  to Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 21: 346 (1961), information provided by Alan E. on email Jun. 07 20",http://www.theplantlist.org/tpl1.1/record/gcc-107538,The Asteraceaae TEN,A,gcc-107538,"",FALSE,"","","",""
Urtica dioica subsp. dioica L.,Urtica dioica subsp. dioica L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,17,9,1,wfo-0000416616,urn:lsid:ipni.org:names:260630-2,586104,Urtica dioica,species,wfo-4000039887,L.,Urticaceae,"","",,Urtica,"",dioica,"",species,Valid,Sp. Pl. : 984 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 984 1753  to Sp. Pl. : 984 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2448560 >The Plant ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:260630-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2448560,"",FALSE,"","","",""
Urtica urens L.,Urtica urens L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,7,10,1,wfo-0000656823,urn:lsid:ipni.org:names:851678-1,906120,Droguetia iners,species,wfo-4000012589,(Forssk.) Schweinf.,Urticaceae,"","",,Droguetia,"",iners,"",species,Valid,Bull. Herb. Boissier 4(App. 2): 146 (1896),Accepted,"",wfo-0001235678,,"Source in seed data: cmp Update namepublishedIn from Bull. Herb. Boissier 4 (App. 2): 146. 1896  to Bull. Herb. Boissier 4(App. 2): 146 (1896), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thepla",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:851678-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2778055,"",TRUE,Synonym,wfo-1200028170,Urtica urens f. iners,""
Veronica serpyllifolia subsp. serpyllifolia L.,Veronica serpyllifolia subsp. serpyllifolia L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,11,1,wfo-0000425204,urn:lsid:ipni.org:names:812650-1,599573,Veronica serpyllifolia,species,wfo-4000040171,L.,Plantaginaceae,"","",,Veronica,"",serpyllifolia,"",species,Valid,Sp. Pl. : 12 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 12 1753  to Sp. Pl. : 12 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2462094 >The Plant Li",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:812650-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2462094,"",TRUE,Synonym,wfo-0001137353,Veronica serpyllifolia subsp. serpyllifolia,""
Vicia cracca L.,Vicia cracca L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,8,1,1,wfo-0000214046,urn:lsid:ipni.org:names:30263827-2,9103,Vicia cracca,species,wfo-4000040234,L.,Fabaceae,Papilionoideae,"",,Vicia,"",cracca,"",species,Valid,Sp. Pl.: 735 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 735 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-9103 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/452117,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-9103,"",TRUE,Synonym,wfo-0001061249,Vicia cracca f. cracca,smallest ID
Vicia hirsuta,Vicia hirsuta (L.)Gray,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,2,1,wfo-0000212743,urn:lsid:ipni.org:names:524810-1,7815,Vicia hirsuta,species,wfo-4000040234,(L.) Gray,Fabaceae,Papilionoideae,"",,Vicia,"",hirsuta,"",species,Valid,Nat. Arr. Brit. Pl.2: 614 (1821 publ. 1822),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Nat. Arr. Brit. Pl. 2: 614 (1821 publ. 1822), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-7815 >The ",https://www.legumedata.org/taxonomy/taxon/452234,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-7815,"",FALSE,"","","",""
Vicia sepium L.,Vicia sepium L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,8,3,1,wfo-0000212792,urn:lsid:ipni.org:names:525130-1,7863,Vicia sepium,species,wfo-4000040234,L.,Fabaceae,Papilionoideae,"",,Vicia,"",sepium,"",species,Valid,Sp. Pl.: 737 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 737 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-7863 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/451888,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-7863,"",TRUE,Synonym,wfo-0001449778,Vicia sepium var. alba,smallest ID
Vicia tenuifolia Roth,Vicia tenuifolia Roth,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,5,4,2,wfo-0000212800,urn:lsid:ipni.org:names:525193-1,7870,Vicia tenuifolia,species,wfo-4000040234,Roth,Fabaceae,Papilionoideae,"",,Vicia,"",tenuifolia,"",species,Valid,Tent. Fl. Germ.1: 309 (1788),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from Tent. Fl. Germ. 1: 309. 1788 [Feb-Apr 1788]  to Tent. Fl. Germ. 1: 309 (1788), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org",https://www.legumedata.org/taxonomy/taxon/450658,The Fabaceae TEN - Legume Taxonomy Working Group,A,ild-7870,"",FALSE,"","","",Not a synonym
