rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Rumex ucranicus Fisch.,Rumex ucranicus Fisch.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,9,1,wfo-0000403775,urn:lsid:ipni.org:names:697589-1,562536,Rumex ucranicus,species,wfo-4000033616,Fisch.,Polygonaceae,"","",,Rumex,"",ucranicus,"",species,Valid,Novi Provent. : 36 (1819),Accepted,"","",,"Source in seed data: cmp Updated scientificnameAuthorship from Fisch. ex Spreng. to Fisch., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2424444 >The Plant List",http://www.theplantlist.org/tpl1.1/record/kew-2424444,The Caryophyllales Taxonomic Expert Network,A,kew-2424444,"",FALSE,"","","",""
Sanguisorba officinalis L.,Sanguisorba officinalis L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,1,1,wfo-0000983287,urn:lsid:ipni.org:names:741402-1,1010,Sanguisorba officinalis,species,wfo-4000033941,L.,Rosaceae,"","",,Sanguisorba,"",officinalis,"",species,Valid,Sp. Pl. : 116 (1753),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 116 1753  to Sp. Pl. : 116 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re",http://www.theplantlist.org/tpl1.1/record/rjp-1010,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-1010,"",FALSE,"","","",""
Saussurea alpina,Saussurea alpina (L.) DC.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,2,1,wfo-0000020195,urn:lsid:ipni.org:names:242074-1,GCC-442CDBC6-1B41-4D1F-9EA9-C55B6DB12100,Saussurea alpina,species,wfo-4000034182,DC.,Asteraceae,"","",,Saussurea,"",alpina,"",species,Valid,Ann. Mus. Natl. Hist. Nat. xvi.198 (1810),Accepted,"","",,"Source in seed data: gcc Updated scientificnameAuthorship from (L.) DC. to DC., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-119529 >The Plant List v.1.1.</a> O",http://www.theplantlist.org/tpl1.1/record/gcc-119529,The Asteraceaae TEN,A,gcc-119529,"",FALSE,"","","",""
Saxifraga hypnoides L.,Saxifraga hypnoides L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,3,1,wfo-0000494294,urn:lsid:ipni.org:names:793841-1,717649,Saxifraga hypnoides,species,wfo-4000034203,L.,Saxifragaceae,"","",,Saxifraga,"",hypnoides,"",species,Valid,Sp. Pl. : 405 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 405 1753  to Sp. Pl. : 405 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2584035 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2584035,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2584035,"",FALSE,"","","",""
Saxifraga umbrosa L.,Saxifraga umbrosa L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,16,4,1,wfo-0000494790,urn:lsid:ipni.org:names:794553-1,718597,Saxifraga spathularis,species,wfo-4000034203,Brot.,Saxifragaceae,"","",,Saxifraga,"",spathularis,"",species,Valid,Fl. Lusit. 1: 172 (1804),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Fl. Lusit. 1: 172 1804  to Fl. Lusit. 1: 172 (1804), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2584985 >",http://www.theplantlist.org/tpl1.1/record/kew-2584985,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2584985,"",TRUE,Synonym,wfo-0000736237,Saxifraga umbrosa var. serratifolia,""
Secale cereale L.,Secale cereale L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,5,1,wfo-0000898524,urn:lsid:ipni.org:names:421164-1,441740,Secale cereale,species,wfo-4000034915,L.,Poaceae,"","",,Secale,"",cereale,"",species,Valid,Sp. Pl. : 84 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 84 1753  to Sp. Pl. : 84 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-441740 >The Plant Lis",http://www.theplantlist.org/tpl1.1/record/kew-441740,The Poaceae TEN,A,kew-441740,"",TRUE,Synonym,wfo-0000898541,Secale cereale var. vernum,""
Senecio vernalis Waldst. & Kit.,Senecio vernalis Waldst. & Kit.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,15,6,2,wfo-0000088033,urn:lsid:ipni.org:names:248179-1,GCC-18F20643-65BB-4B69-A690-5239A481E50E,Senecio vernalis,species,wfo-4000035060,Waldst. & Kit.,Asteraceae,"","",,Senecio,"",vernalis,"",species,Valid,"Descr. Icon. Pl. Hung. 1: 23, t. 24 (1799-1802)",Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Descr. Icon. Pl. Hung. 1: 23, t. 24. [1799-1802]  to Descr. Icon. Pl. Hung. 1: 23, t. 24 (1799-1802), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248179-1,The Asteraceaae TEN,A,gcc-44379,"",FALSE,"","","",Accepted
Silene flos-cuculi,Silene flos-cuculi (L.) Greuter & Burdet,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,7,1,wfo-0000438691,urn:lsid:ipni.org:names:911444-1,622340,Silene flos-cuculi,species,wfo-4000035363,(L.) Greuter & Burdet,Caryophyllaceae,"","",,Silene,"",flos-cuculi,"",species,Valid,Willdenowia 12: 189 (1982),Accepted,"",wfo-0000360010,,"Source in seed data: cmp Update namepublishedIn from Willdenowia 12: 189 1982  to Willdenowia 12: 189 (1982), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-24855",http://www.theplantlist.org/tpl1.1/record/kew-2485564,The Caryophyllales Taxonomic Expert Network,A,kew-2485564,"",FALSE,"","","",Not a synonym
Silene noctiflora L.,Silene noctiflora L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,3,8,1,wfo-0000440809,urn:lsid:ipni.org:names:304203-2,625410,Silene noctiflora,species,wfo-4000035363,L.,Caryophyllaceae,"","",,Silene,"",noctiflora,"",species,Valid,Sp. Pl. : 419 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 419 1753  to Sp. Pl. : 419 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2488646 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2488646,The Caryophyllales Taxonomic Expert Network,A,kew-2488646,"",FALSE,"","","",""
Sinapis alba L.,Sinapis alba L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,9,1,wfo-0000432649,urn:lsid:ipni.org:names:288952-1,613316,Sinapis alba,species,wfo-4000035420,L.,Brassicaceae,"","",,Sinapis,"",alba,"",species,Valid,Sp. Pl. : 668 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 668 1753  to Sp. Pl. : 668 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2476404 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2476404,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2476404,"",TRUE,Synonym,wfo-0001038244,Sinapis alba var. alba,""
Sisymbrium altissimum L.,Sisymbrium altissimum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,1,1,wfo-0000432490,urn:lsid:ipni.org:names:289144-1,613016,Sisymbrium altissimum,species,wfo-4000035549,L.,Brassicaceae,"","",,Sisymbrium,"",altissimum,"",species,Valid,Sp. Pl. : 659 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 659 1753  to Sp. Pl. : 659 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2476102 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2476102,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2476102,"",FALSE,"","","",""
Sisymbrium loeselii L.,Sisymbrium loeselii L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,2,1,wfo-0000432028,urn:lsid:ipni.org:names:237960-2,611908,Sisymbrium loeselii,species,wfo-4000035549,L.,Brassicaceae,"","",,Sisymbrium,"",loeselii,"",species,Valid,Cent. Pl. I : 18 (1755),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Cent. Pl. I 18 1755  to Cent. Pl. I : 18 (1755), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2474993 >The ",http://www.theplantlist.org/tpl1.1/record/kew-2474993,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2474993,"",FALSE,"","","",""
Sisymbrium polymorphum,Sisymbrium polymorphum (Murray) Roth,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,3,1,wfo-0000431849,urn:lsid:ipni.org:names:51009321-1,611542,Sisymbrium polymorphum,species,wfo-4000035549,(Murray) Roth,Brassicaceae,"","",,Sisymbrium,"",polymorphum,"",species,Valid,Man. Bot. 2: 946 (1830),Accepted,"",wfo-0000571514,,"Source in seed data: cmp Update namepublishedIn from Man. Bot. 2: 946 1830  to Man. Bot. 2: 946 (1830), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2474626 >Th",http://www.theplantlist.org/tpl1.1/record/kew-2474626,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2474626,"",FALSE,"","","",""
Stellaria holostea L.,Stellaria holostea L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,4,1,wfo-0000436323,urn:lsid:ipni.org:names:307758-2,618822,Stellaria holostea,species,wfo-4000036401,L.,Caryophyllaceae,"","",,Stellaria,"",holostea,"",species,Valid,Sp. Pl. : 421 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 421 1753  to Sp. Pl. : 421 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2481934 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2481934,The Caryophyllales Taxonomic Expert Network,A,kew-2481934,"",FALSE,"","","",""
Symphytum asperum Lepechin,Symphytum asperum Lepechin,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,9,5,1,wfo-0000432379,urn:lsid:ipni.org:names:120743-1,612876,Symphytum asperum,species,wfo-4000037231,Lepech.,Boraginaceae,"","",,Symphytum,"",asperum,"",species,Valid,Nova Acta Acad. Sci. Imp. Petrop. Hist. Acad. 14: 442 (1805),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Nova Acta Acad. Sci. Imp. Petrop. Hist. Acad. 14(2): 442, t. 7. 1805  to Nova Acta Acad. Sci. Imp. Petrop. Hist. Acad. 14: 442 (1805), information provided by Alan E. on email Jun. 07 2021 More details",http://www.theplantlist.org/tpl1.1/record/kew-2475962,The Boraginaceae TEN,A,kew-2475962,"",FALSE,"","","",""
Tragopogon orientalis L.,Tragopogon orientalis L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,6,1,wfo-0000029072,urn:lsid:ipni.org:names:256092-1,GCC-441F9274-9BB3-4DBF-8FB0-17E264B6C60E,Tragopogon orientalis,species,wfo-4000038774,L.,Asteraceae,"","",,Tragopogon,"",orientalis,"",species,Valid,Sp. Pl. : 789 (1753),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 2: 789. 1753 [1 May 1753]  to Sp. Pl. : 789 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-12",http://www.theplantlist.org/tpl1.1/record/gcc-12810,The Asteraceaae TEN,A,gcc-12810,"",FALSE,"","","",Not a synonym
Trifolium arvense L.,Trifolium arvense L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,7,1,wfo-0000212967,urn:lsid:ipni.org:names:522881-1,8046,Trifolium arvense,species,wfo-4000039133,L.,Fabaceae,"","",,Trifolium,"",arvense,"",species,Valid,Sp. Pl.: 769 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 769 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8046 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/440792,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-8046,"",TRUE,Synonym,wfo-0001448991,Trifolium arvense var. nanum,""
Trifolium lupinaster L.,Trifolium lupinaster L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,8,1,wfo-0000213977,urn:lsid:ipni.org:names:523323-1,9037,Trifolium lupinaster,species,wfo-4000039133,L.,Fabaceae,"","",,Trifolium,"",lupinaster,"",species,Valid,Sp. Pl.: 766 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from Sp. Pl. 2: 766. 1753 [1 May 1753]  to Sp. Pl. : 766 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-",https://www.legumedata.org/taxonomy/taxon/439259,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-9037,"",FALSE,"","","",Not a synonym
Trifolium montanum L.,Trifolium montanum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,9,1,wfo-0000213031,urn:lsid:ipni.org:names:523419-1,8106,Trifolium montanum,species,wfo-4000039133,L.,Fabaceae,"","",,Trifolium,"",montanum,"",species,Valid,Sp. Pl.: 770 (1753),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 772 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8106 >The Plant List v.1.1.</a> Or",https://www.legumedata.org/taxonomy/taxon/439202,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-8106,"",FALSE,"","","",""
Trifolium spadiceum L.,Trifolium spadiceum L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,1,1,wfo-0000214007,urn:lsid:ipni.org:names:258113-2,9064,Trifolium spadiceum,species,wfo-4000039133,L.,Fabaceae,"","",,Trifolium,"",spadiceum,"",species,Valid,"Fl. Suec., ed. 2: 261 (1755)",Accepted,"","",,Source in seed data: ildis More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-9064 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/ild-9064 >The Plant List v.1.0</a>,https://www.legumedata.org/taxonomy/taxon/439577,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-9064,"",FALSE,"","","",Not a synonym
Trifolium variegatum Torr. & A.Gray,Trifolium variegatum Torr. & A.Gray,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,15,2,1,wfo-0000174335,"",20459,Trifolium variegatum,species,wfo-4000039133,Torr. & A.Gray,Fabaceae,"","",,Trifolium,"",variegatum,"",species,Valid,"",Accepted,"","",,"Source in seed data: ildis Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from http://www.theplantlist.org/tpl1.1/record/ild-20459,  according to WCVP, information provided by Alan E. on email Dec 02 2020 Mor",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:330892-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-20459,"",FALSE,"","","",smallest ID
Triticum aestivum L.,Triticum aestivum L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,3,1,wfo-0000905945,urn:lsid:ipni.org:names:425670-1,448630,Triticum durum,species,wfo-4000039397,Desf.,Poaceae,"","",,Triticum,"",durum,"",species,Valid,Fl. Atlant. 1: 114. 1798,Accepted,"","",,"Source in seed data: wcs Updated namepublishedIn from Fl. Atlant. 1: 114 1798  to Fl. Atlant. 1: 114. 1798 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-448630",http://www.theplantlist.org/tpl1.1/record/kew-448630,The Poaceae TEN,A,kew-448630,"",TRUE,Synonym,wfo-0000905686,Triticum aestivum var. durum,Accepted
Tussilago farfara L.,Tussilago farfara L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,3,4,1,wfo-0000117140,urn:lsid:ipni.org:names:256904-1,GCC-905E1DD6-AB51-4251-B6DC-6951F72DB3C2,Tussilago farfara,species,wfo-4000039627,L.,Asteraceae,"","",,Tussilago,"",farfara,"",species,Valid,Sp. Pl. : 865 (1753),Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Sp. Pl. 865 1753  to Sp. Pl. : 865 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-78510 >The Plant Li",http://www.theplantlist.org/tpl1.1/record/gcc-78510,The Asteraceaae TEN,A,gcc-78510,"",FALSE,"","","",""
Valeriana officinalis L.,Valeriana officinalis L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,5,1,wfo-0000426953,urn:lsid:ipni.org:names:860012-1,602089,Valeriana officinalis,species,wfo-4000039956,L.,Caprifoliaceae,"","",,Valeriana,"",officinalis,"",species,Valid,Sp. Pl. : 31 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 31. 1753 [1 May 1753]  to Sp. Pl. : 31 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2464",http://www.theplantlist.org/tpl1.1/record/kew-2464616,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2464616,"",FALSE,"","","",""
Veronica chamaedrys L.,Veronica chamaedrys L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,6,1,wfo-0000419437,urn:lsid:ipni.org:names:811804-1,591164,Veronica chamaedrys,species,wfo-4000040171,L.,Plantaginaceae,"","",,Veronica,"",chamaedrys,"",species,Valid,Sp. Pl. : 13 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 13. 1753 [1 May 1753]  to Sp. Pl. : 13 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2453",http://www.theplantlist.org/tpl1.1/record/kew-2453651,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2453651,"",FALSE,"","","",""
Veronica gentianoides Vahl,Veronica gentianoides Vahl,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,7,1,wfo-0001366062,urn:lsid:ipni.org:names:955581-1,955581-1,Veronica gentianoides  subsp. glacialis,subspecies,wfo-0000425711,(Nábelek) Öztürk & M.A.Fisch.,Plantaginaceae,"","",,Veronica,"",gentianoides,glacialis,subspecies,Valid,Davis & Hedge Festschrift : 58 (1989),Accepted,"","",,"Source in seed data: ipni Update namepublishedIn from Davis & Hedge Festschrift 58 (1989):.  to Davis & Hedge Festschrift : 58 (1989), information provided by Alan E. on email Jun. 07 2021",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:955581-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",TRUE,Synonym,wfo-0001389374,Veronica gentianoides var. alpina,""
Veronica longifolia L.,Veronica longifolia L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,8,1,wfo-0000425628,urn:lsid:ipni.org:names:812239-1,600231,Veronica longifolia,species,wfo-4000040171,L.,Plantaginaceae,"","",,Veronica,"",longifolia,"",species,Valid,Sp. Pl. : 10 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 10. 1753 [1 May 1753]  to Sp. Pl. : 10 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2462",http://www.theplantlist.org/tpl1.1/record/kew-2462752,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2462752,"",FALSE,"","","",""
Vicia angustifolia L.,Vicia angustifolia L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,9,5,wfo-0000180063,"",26276,Vicia setifolia  var. setifolia,variety,wfo-0000165398,"",Fabaceae,"","",,Vicia,"",setifolia,setifolia,variety,Valid,"",Accepted,"","",,Source in seed data: ildis More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-26276 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/ild-26276 >The Plant List v.1.0</a>,https://www.legumedata.org/taxonomy/taxon/1232083,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-26276,"",TRUE,Synonym,wfo-1200021772,Vicia angustifolia,smallest ID
Vicia sativa L.,Vicia sativa L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,6,1,1,wfo-0000212791,urn:lsid:ipni.org:names:73499-3,7862,Vicia sativa  subsp. sativa,subspecies,wfo-0000212779,"",Fabaceae,"","",,Vicia,"",sativa,sativa,subspecies,Valid,Unknown,Accepted,"","",,"Source in seed data: ildis Updated Author from L. to Null, namePublishedIn from Hannoverisches Magazin worin kleine Abhandlungen 1780(15) 1780  to Null, Autonym, information provided by Alan E. on email Jan. 17, 2022 More details could be found in <a hre",https://www.legumedata.org/taxonomy/taxon/1231990,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-7862,"",TRUE,Synonym,wfo-0001449708,Vicia sativa f. alba,""
Vicia tetrasperma,Vicia tetrasperma (L.)Schreb.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,2,1,wfo-0000180171,"",26394,Vicia tetrasperma,species,wfo-4000040234,(L.) Moench,Fabaceae,"","",,Vicia,"",tetrasperma,"",species,Valid,"",Accepted,"","",,"Source in seed data: ildis Updated taxonomicstatus from Accepted to accepted, acceptedNameId from to null, [references] from https://wcvp.science.kew.org/taxon/60016556-3,  according to WCVP, information provided by Alan E. on email Dec 02 2020 More deta",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60016556-3,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-26394,"",FALSE,"","","",smallest ID
Viola arvensis Murray,Viola arvensis Murray,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,3,1,wfo-0000426676,urn:lsid:ipni.org:names:291320-2,601556,Viola arvensis,species,wfo-4000040312,Murray,Violaceae,"","",,Viola,"",arvensis,"",species,Valid,Prod. Stirp. Gott. : 73 (1770),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Prod. Stirp. Gott. 73 1770  to Prod. Stirp. Gott. : 73 (1770), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew",http://www.theplantlist.org/tpl1.1/record/kew-2464083,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2464083,"",FALSE,"","","",""
Viola tricolor L.,Viola tricolor L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,6,4,1,wfo-0001326377,urn:lsid:ipni.org:names:915753-1,915753-1,Viola tricolor f. alba,form,"",Sigunov,Violaceae,"","",,Viola,"",tricolor,alba,form,"","Bull. Nat. Hist. Mus. Belgrade, B 34: 86 (1979).",Unchecked,"","",,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",FALSE,"","","",""
